scenario,alpha,beta,b_user,b_merchant,total_subsidy,final_B_user_share,final_B_merchant_share,final_B_average_share,success,state
对称强网络效应,1.2,1.2,0.36,0.15,0.51,0.025075643145409686,0.013173181143984688,0.019124412144697185,0,平台失败
对称强网络效应,1.2,1.2,0.39,0.15,0.54,0.027987822763519597,0.013502677623349824,0.020745250193434712,0,平台失败
对称强网络效应,1.2,1.2,0.42,0.15,0.57,0.03125926886555727,0.013882762217472745,0.022571015541515006,0,平台失败
对称强网络效应,1.2,1.2,0.45,0.15,0.6,0.03494070699070019,0.014323423655354644,0.02463206532302742,0,平台失败
对称强网络效应,1.2,1.2,0.48,0.15,0.63,0.039092219372016096,0.01483733663873536,0.02696477800537573,0,平台失败
对称强网络效应,1.2,1.2,0.51,0.15,0.66,0.043785829424205475,0.015440847459000172,0.029613338441602823,0,平台失败
对称强网络效应,1.2,1.2,0.54,0.15,0.6900000000000001,0.04910918314302848,0.01615544393100979,0.032632313537019134,0,平台失败
对称强网络效应,1.2,1.2,0.57,0.15,0.72,0.05517099779781172,0.0170100244977979,0.03609051114780481,0,平台失败
对称强网络效应,1.2,1.2,0.6,0.15,0.75,0.062109506627414976,0.018044551074646364,0.04007702885103067,0,平台失败
对称强网络效应,1.2,1.2,0.63,0.15,0.78,0.07010630730407846,0.0193162449206564,0.04471127611236743,0,平台失败
对称强网络效应,1.2,1.2,0.66,0.15,0.81,0.07941074497431411,0.02091082415684102,0.050160784565577564,0,平台失败
对称强网络效应,1.2,1.2,0.69,0.15,0.84,0.09038702391470749,0.02296478767122862,0.05667590579296805,0,平台失败
对称强网络效应,1.2,1.2,0.72,0.15,0.87,0.10361770819046162,0.025715508026131664,0.06466660810829664,0,平台失败
对称强网络效应,1.2,1.2,0.75,0.15,0.9,0.9995326248771328,0.9962772361749324,0.9979049305260326,1,平台锁定
对称强网络效应,1.2,1.2,0.78,0.15,0.93,0.9995792305796036,0.9962786973645181,0.9979289639720609,1,平台锁定
对称强网络效应,1.2,1.2,0.81,0.15,0.9600000000000001,0.9996211870708542,0.9962800122993563,0.9979505996851052,1,平台锁定
对称强网络效应,1.2,1.2,0.84,0.15,0.99,0.9996589584773112,0.996281195673268,0.9979700770752896,1,平台锁定
对称强网络效应,1.2,1.2,0.87,0.15,1.02,0.9996929625278985,0.9962822606934518,0.9979876116106752,1,平台锁定
对称强网络效应,1.2,1.2,0.9,0.15,1.05,0.9997235752044527,0.9962832192328523,0.9980033972186525,1,平台锁定
对称强网络效应,1.2,1.2,0.93,0.15,1.08,0.9997511349237176,0.9962840819665413,0.9980176084451294,1,平台锁定
对称强网络效应,1.2,1.2,0.96,0.15,1.1099999999999999,0.9997759462985378,0.9962848584938608,0.9980304023961993,1,平台锁定
对称强网络效应,1.2,1.2,0.99,0.15,1.14,0.9997982835209493,0.9962855574478697,0.9980419204844095,1,平台锁定
对称强网络效应,1.2,1.2,1.02,0.15,1.17,0.9998183934054627,0.996286186593454,0.9980522899994584,1,平台锁定
对称强网络效应,1.2,1.2,1.05,0.15,1.2,0.9998364981269037,0.9962867529153216,0.9980616255211127,1,平台锁定
对称强网络效应,1.2,1.2,1.08,0.15,1.23,0.9998527976836538,0.9962872626969446,0.9980700301902992,1,平台锁定
对称强网络效应,1.2,1.2,1.11,0.15,1.26,0.99986747211399,0.996287721591411,0.9980775968527005,1,平台锁定
对称强网络效应,1.2,1.2,1.14,0.15,1.2899999999999998,0.9998806834903888,0.9962881346850323,0.9980844090877106,1,平台锁定
对称强网络效应,1.2,1.2,1.17,0.15,1.3199999999999998,0.9998925777141443,0.9962885065544633,0.9980905421343038,1,平台锁定
对称强网络效应,1.2,1.2,1.2,0.15,1.3499999999999999,0.9999032861303718,0.9962888413180109,0.9980960637241914,1,平台锁定
对称强网络效应,1.2,1.2,0.0,0.18,0.18,0.006983130826247614,0.012563003299326855,0.009773067062787234,0,平台失败
对称强网络效应,1.2,1.2,0.03,0.18,0.21,0.0077662066769869555,0.01264669333997924,0.010206450008483098,0,平台失败
对称强网络效应,1.2,1.2,0.06,0.18,0.24,0.008638399661159295,0.012740570211487695,0.010689484936323495,0,平台失败
对称强网络效应,1.2,1.2,0.09,0.18,0.27,0.009610178438595494,0.012845994497084925,0.01122808646784021,0,平台失败
对称强网络效应,1.2,1.2,0.12,0.18,0.3,0.010693326072531865,0.012964538843230164,0.011828932457881015,0,平台失败
对称强网络效应,1.2,1.2,0.15,0.18,0.32999999999999996,0.011901127943992718,0.013098028721552989,0.012499578332772853,0,平台失败
对称强网络效应,1.2,1.2,0.18,0.18,0.36,0.013248593019149761,0.013248593019149761,0.013248593019149761,0,平台失败
对称强网络效应,1.2,1.2,0.21,0.18,0.39,0.014752716312622288,0.013418727378410312,0.0140857218455163,0,平台失败
对称强网络效应,1.2,1.2,0.24,0.18,0.42,0.01643279283345555,0.013611374254603799,0.015022083544029674,0,平台失败
对称强网络效应,1.2,1.2,0.27,0.18,0.45,0.018310796713129837,0.013830025153476016,0.016070410933302928,0,平台失败
对称强网络效应,1.2,1.2,0.3,0.18,0.48,0.020411844067148285,0.01407885267789943,0.01724534837252386,0,平台失败
对称强网络效应,1.2,1.2,0.33,0.18,0.51,0.022764765178222915,0.01436288321230076,0.018563824195261838,0,平台失败
对称强网络效应,1.2,1.2,0.36,0.18,0.54,0.025402822016981207,0.014688225894422015,0.02004552395570161,0,平台失败
对称强网络效应,1.2,1.2,0.39,0.18,0.5700000000000001,0.028364622945838282,0.015062380952669062,0.021713501949253672,0,平台失败
对称强网络效应,1.2,1.2,0.42,0.18,0.6,0.031695311133828924,0.015494662229087477,0.0235949866814582,0,平台失败
对称强网络效应,1.2,1.2,0.45,0.18,0.63,0.03544814287182964,0.015996787810794916,0.025722465341312277,0,平台失败
对称强网络效应,1.2,1.2,0.48,0.18,0.6599999999999999,0.03968663792593713,0.016583724817787686,0.028135181371862408,0,平台失败
对称强网络效应,1.2,1.2,0.51,0.18,0.69,0.044487598113428936,0.01727493053354892,0.03088126432348893,0,平台失败
对称强网络效应,1.2,1.2,0.54,0.18,0.72,0.049945496727793456,0.01809623468363894,0.0340208657057162,0,平台失败
对称强网络效应,1.2,1.2,0.57,0.18,0.75,0.05617913587171591,0.019082805571194357,0.03763097072145513,0,平台失败
对称强网络效应,1.2,1.2,0.6,0.18,0.78,0.06334227308475585,0.020284050024650224,0.041813161554703035,0,平台失败
对称强网络效应,1.2,1.2,0.63,0.18,0.81,0.07164169624917929,0.021772205289550414,0.046706950769364854,0,平台失败
对称强网络效应,1.2,1.2,0.66,0.18,0.8400000000000001,0.08137057844053242,0.02365862513182187,0.052514601786177145,0,平台失败
对称强网络效应,1.2,1.2,0.69,0.18,0.8699999999999999,0.09297715922710698,0.02612811929334906,0.05955263926022802,0,平台失败
对称强网络效应,1.2,1.2,0.72,0.18,0.8999999999999999,0.9994824754920162,0.9966478196362358,0.998065147564126,1,平台锁定
对称强网络效应,1.2,1.2,0.75,0.18,0.9299999999999999,0.9995340837174471,0.9966492761658763,0.9980916799416617,1,平台锁定
对称强网络效应,1.2,1.2,0.78,0.18,0.96,0.999580543371108,0.9966505868456355,0.9981155651083717,1,平台锁定
对称强网络效应,1.2,1.2,0.81,0.18,0.99,0.9996223684922148,0.9966517663403249,0.9981370674162698,1,平台锁定
对称强网络效应,1.2,1.2,0.84,0.18,1.02,0.9996600217210567,0.9966528278288624,0.9981564247749596,1,平台锁定
对称强网络效应,1.2,1.2,0.87,0.18,1.05,0.9996939194529382,0.9966537831569797,0.998173851304959,1,平台锁定
对称强网络效应,1.2,1.2,0.9,0.18,1.08,0.9997244364725522,0.9966546429738328,0.9981895397231925,1,平台锁定
对称强网络效应,1.2,1.2,0.93,0.18,1.11,0.999751910121697,0.9966554168542869,0.9982036634879919,1,平台锁定
对称强网络效应,1.2,1.2,0.96,0.18,1.14,0.9997766440477422,0.9966561134084349,0.9982163787280885,1,平台锁定
对称强网络效应,1.2,1.2,0.99,0.18,1.17,0.9997989115753654,0.9966567403797384,0.9982278259775519,1,平台锁定
对称强网络效应,1.2,1.2,1.02,0.18,1.2,0.999818958739696,0.9966573047330065,0.9982381317363512,1,平台锁定
对称强网络效应,1.2,1.2,1.05,0.18,1.23,0.9998370070150988,0.9966578127333063,0.9982474098742026,1,平台锁定
对称强网络效应,1.2,1.2,1.08,0.18,1.26,0.9998532557703128,0.9966582700167561,0.9982557628935345,1,平台锁定
对称强网络效应,1.2,1.2,1.11,0.18,1.29,0.999867884477541,0.996658681654067,0.998263283065804,1,平台锁定
对称强网络效应,1.2,1.2,1.14,0.18,1.3199999999999998,0.9998810547002663,0.996659052207588,0.9982700534539272,1,平台锁定
对称强网络效应,1.2,1.2,1.17,0.18,1.3499999999999999,0.9998929118820534,0.9966593857825334,0.9982761488322934,1,平台锁定
对称强网络效应,1.2,1.2,1.2,0.18,1.38,0.999903586956344,0.996659686073001,0.9982816365146725,1,平台锁定
对称强网络效应,1.2,1.2,0.0,0.21,0.21,0.007067084064053814,0.013978268454897802,0.010522676259475807,0,平台失败
对称强网络效应,1.2,1.2,0.03,0.21,0.24,0.00786034231297442,0.01407269956900625,0.010966520940990335,0,平台失败
对称强网络效应,1.2,1.2,0.06,0.21,0.27,0.008744068769957647,0.01417865938036316,0.011461364075160404,0,平台失败
对称强网络效应,1.2,1.2,0.09,0.21,0.3,0.009728940510875441,0.014297696707765317,0.01201331860932038,0,平台失败
对称强网络效应,1.2,1.2,0.12,0.21,0.32999999999999996,0.010826988555367005,0.014431604196391997,0.012629296375879501,0,平台失败
对称强网络效应,1.2,1.2,0.15,0.21,0.36,0.012051795185892097,0.014582465863226438,0.013317130524559267,0,平台失败
对称强网络效应,1.2,1.2,0.18,0.21,0.39,0.013418727378410312,0.014752716312622288,0.0140857218455163,0,平台失败
对称强网络效应,1.2,1.2,0.21,0.21,0.42,0.014945215163562273,0.014945215163562273,0.014945215163562273,0,平台失败
对称强网络效应,1.2,1.2,0.24,0.21,0.44999999999999996,0.016651086591976047,0.015163341530529905,0.015907214061252978,0,平台失败
对称强网络效应,1.2,1.2,0.27,0.21,0.48,0.01855897500554962,0.015411115270926916,0.01698504513823827,0,平台失败
对称强网络效应,1.2,1.2,0.3,0.21,0.51,0.020694820108910994,0.015693354450936753,0.018194087279923873,0,平台失败
对称强网络效应,1.2,1.2,0.33,0.21,0.54,0.023088492838649007,0.01601588256899429,0.01955218770382165,0,平台失败
对称强网络效应,1.2,1.2,0.36,0.21,0.57,0.025774586800086575,0.01638580530752331,0.021080196053804942,0,平台失败
对称强网络效应,1.2,1.2,0.39,0.21,0.6,0.0287934387194915,0.01681188631620345,0.022802662517847475,0,平台失败
对称强网络效应,1.2,1.2,0.42,0.21,0.63,0.032192471554273086,0.01730506715188191,0.024748769353077498,0,平台失败
对称强网络效应,1.2,1.2,0.45,0.21,0.66,0.03602800497461617,0.017879202369913957,0.026953603672265063,0,平台失败
对称强网络效应,1.2,1.2,0.48,0.21,0.69,0.04036776467899511,0.018552125171573133,0.029459944925284122,0,平台失败
对称强网络效应,1.2,1.2,0.51,0.21,0.72,0.04529447577507721,0.019347238516986935,0.03232085714603207,0,平台失败
对称强网络效应,1.2,1.2,0.54,0.21,0.75,0.05091121201892551,0.020295976183011814,0.035603594100968666,0,平台失败
对称强网络效应,1.2,1.2,0.57,0.21,0.7799999999999999,0.05734973967683514,0.02144177689479527,0.03939575828581521,0,平台失败
对称强网络效应,1.2,1.2,0.6,0.21,0.8099999999999999,0.064784301652892,0.022846856139393523,0.043815578896142765,0,平台失败
对称强网络效应,1.2,1.2,0.63,0.21,0.84,0.07345610365335922,0.024604570705278696,0.049030337179318956,0,平台失败
对称强网络效应,1.2,1.2,0.66,0.21,0.87,0.08372117060022988,0.026864180237164942,0.05529267541869741,0,平台失败
对称强网络效应,1.2,1.2,0.69,0.21,0.8999999999999999,0.0961571996794062,0.029887356861096268,0.06302227827025123,0,平台失败
对称强网络效应,1.2,1.2,0.72,0.21,0.9299999999999999,0.9994839299825644,0.9969827414629375,0.998233335722751,1,平台锁定
对称强网络效应,1.2,1.2,0.75,0.21,0.96,0.9995353925299366,0.9969840484422814,0.998259720486109,1,平台锁定
对称强网络效应,1.2,1.2,0.78,0.21,0.99,0.9995817211592071,0.9969852245516642,0.9982834728554356,1,平台锁定
对称强网络效应,1.2,1.2,0.81,0.21,1.02,0.9996234284236654,0.9969862829488203,0.9983048556862428,1,平台锁定
对称强网络效应,1.2,1.2,0.84,0.21,1.05,0.9996609756306072,0.9969872354584599,0.9983241055445335,1,平台锁定
对称强网络效应,1.2,1.2,0.87,0.21,1.08,0.9996947779791094,0.996988092709236,0.9983414353441727,1,平台锁定
对称强网络效应,1.2,1.2,0.9,0.21,1.11,0.9997252091800297,0.9969888642562788,0.9983570367181542,1,平台锁定
对称强网络效应,1.2,1.2,0.93,0.21,1.1400000000000001,0.9997526056109209,0.9969895586908808,0.9983710821509009,1,平台锁定
对称强网络效应,1.2,1.2,0.96,0.21,1.17,0.9997772700530871,0.9969901837387414,0.9983837268959143,1,平台锁定
对称强网络效应,1.2,1.2,0.99,0.21,1.2,0.99979947505314,0.9969907463480034,0.9983951107005717,1,平台锁定
对称强网络效应,1.2,1.2,1.02,0.21,1.23,0.9998194659470543,0.9969912527681797,0.998405359357617,1,平台锁定
对称强网络效应,1.2,1.2,1.05,0.21,1.26,0.9998374635808251,0.9969917086209423,0.9984145861008837,1,平台锁定
对称强网络效应,1.2,1.2,1.08,0.21,1.29,0.9998536667583455,0.9969921189636377,0.9984228928609916,1,平台锁定
对称强网络效应,1.2,1.2,1.11,0.21,1.32,0.9998682544439934,0.9969924883462906,0.998430371395142,1,平台锁定
对称强网络效应,1.2,1.2,1.14,0.21,1.3499999999999999,0.9998813877446282,0.9969928208627858,0.998437104303707,1,平台锁定
对称强网络效应,1.2,1.2,1.17,0.21,1.38,0.9998932116931778,0.9969931201968292,0.9984431659450035,1,平台锁定
对称强网络效应,1.2,1.2,1.2,0.21,1.41,0.9999038568537597,0.9969933896632344,0.998448623258497,1,平台锁定
对称强网络效应,1.2,1.2,0.0,0.24,0.24,0.007161884160679801,0.015556211260608459,0.011359047710644131,0,平台失败
对称强网络效应,1.2,1.2,0.03,0.24,0.27,0.007966675151237453,0.015662958743433583,0.011814816947335518,0,平台失败
对称强网络效应,1.2,1.2,0.06,0.24,0.3,0.008863473656110735,0.01578278313227692,0.012323128394193828,0,平台失败
对称强网络效应,1.2,1.2,0.09,0.24,0.32999999999999996,0.009863196628050075,0.015917452951801137,0.012890324789925606,0,平台失败
对称强网络效应,1.2,1.2,0.12,0.24,0.36,0.010978161145464994,0.016069018312889753,0.013523589729177374,0,平台失败
对称强网络效应,1.2,1.2,0.15,0.24,0.39,0.012222292917878824,0.01623986671689797,0.014231079817388397,0,平台失败
对称强网络效应,1.2,1.2,0.18,0.24,0.42,0.013611374254603799,0.01643279283345555,0.015022083544029674,0,平台失败
对称强网络效应,1.2,1.2,0.21,0.24,0.44999999999999996,0.015163341530529905,0.016651086591976047,0.015907214061252978,0,平台失败
对称强网络效应,1.2,1.2,0.24,0.24,0.48,0.016898645563813916,0.016898645563813916,0.016898645563813916,0,平台失败
对称强网络效应,1.2,1.2,0.27,0.24,0.51,0.018840693144926812,0.017180119989251168,0.01801040656708899,0,平台失败
对称强网络效应,1.2,1.2,0.3,0.24,0.54,0.021016394979514706,0.017501102320293005,0.019258748649903856,0,平台失败
对称强网络效应,1.2,1.2,0.33,0.24,0.5700000000000001,0.023456855756479864,0.017868378460712014,0.02066261710859594,0,平台失败
对称强网络效应,1.2,1.2,0.36,0.24,0.6,0.02619825798043727,0.018290266090362564,0.022244262035399916,0,平台失败
对称强网络效应,1.2,1.2,0.39,0.24,0.63,0.029283016153814637,0.018777078473552894,0.024030047313683765,0,平台失败
对称强网络效应,1.2,1.2,0.42,0.24,0.6599999999999999,0.03276131817604047,0.01934177340664197,0.02605154579134122,0,平台失败
对称强网络效应,1.2,1.2,0.45,0.24,0.69,0.036693238174426324,0.020000882877803085,0.028347060526114704,0,平台失败
对称强网络效应,1.2,1.2,0.48,0.24,0.72,0.04115172217714343,0.02077588214427549,0.030963802160709458,0,平台失败
对称强网络效应,1.2,1.2,0.51,0.24,0.75,0.04622696173877654,0.021695273153044023,0.03396111744591028,0,平台失败
对称强网络效应,1.2,1.2,0.54,0.24,0.78,0.05203308252581934,0.0227978833122515,0.03741548291903542,0,平台失败
对称强网络效应,1.2,1.2,0.57,0.24,0.8099999999999999,0.05871892392178189,0.024138350877338732,0.04142863739956031,0,平台失败
对称强网络效应,1.2,1.2,0.6,0.24,0.84,0.06648658795464615,0.02579683132690068,0.046141709640773416,0,平台失败
对称强网络效应,1.2,1.2,0.63,0.24,0.87,0.07562617797801519,0.02789763359803582,0.0517619057880255,0,平台失败
对称强网络效应,1.2,1.2,0.66,0.24,0.9,0.08658878842730111,0.030649260515152967,0.058619024471227035,0,平台失败
对称强网络效应,1.2,1.2,0.69,0.24,0.9299999999999999,0.9994282147424733,0.9972828257609134,0.9983555202516934,1,平台锁定
对称强网络效应,1.2,1.2,0.72,0.24,0.96,0.9994852353475345,0.9972841295486488,0.9983846824480916,1,平台锁定
对称强网络效应,1.2,1.2,0.75,0.24,0.99,0.999536567157542,0.9972853027247444,0.9984109349411432,1,平台锁定
对称强网络效应,1.2,1.2,0.78,0.24,1.02,0.9995827781993554,0.9972863584325717,0.9984345683159636,1,平台锁定
对称强网络效应,1.2,1.2,0.81,0.24,1.05,0.9996243796929924,0.9972873084817382,0.9984558440873653,1,平台锁定
对称强网络效应,1.2,1.2,0.84,0.24,1.08,0.9996618317496655,0.9972881634855428,0.9984749976176042,1,平台锁定
对称强网络效应,1.2,1.2,0.87,0.24,1.1099999999999999,0.9996955484950627,0.9972889329838701,0.9984922407394664,1,平台锁定
对称强网络效应,1.2,1.2,0.9,0.24,1.1400000000000001,0.9997259026764544,0.9972896255531387,0.9985077641147966,1,平台锁定
对称强网络效应,1.2,1.2,0.93,0.24,1.17,0.9997532298061289,0.9972902489047257,0.9985217393554273,1,平台锁定
对称强网络效应,1.2,1.2,0.96,0.24,1.2,0.9997778318882133,0.9972908099731264,0.9985343209306698,1,平台锁定
对称强网络效应,1.2,1.2,0.99,0.24,1.23,0.9997999807710998,0.9972913149949576,0.9985456478830287,1,平台锁定
对称强网络效应,1.2,1.2,1.02,0.24,1.26,0.9998199211633467,0.9972917695797876,0.9985558453715672,1,平台锁定
对称强网络效应,1.2,1.2,1.05,0.24,1.29,0.9998378733470492,0.9972921787736657,0.9985650260603575,1,平台锁定
对称强网络效应,1.2,1.2,1.08,0.24,1.32,0.9998540356191989,0.9972925471161234,0.9985732913676612,1,平台锁定
对称强网络效应,1.2,1.2,1.11,0.24,1.35,0.9998685864884405,0.9972928786913344,0.9985807325898874,1,平台锁定
对称强网络效应,1.2,1.2,1.14,0.24,1.38,0.9998816866518438,0.9972931771740512,0.9985874319129475,1,平台锁定
