b0,duration,final_x,final_y,combined_share,cum_profit,success,directional_state
0.9375,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.77525345133935,1,平台A锁定
0.975,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.7028750920267,1,平台A锁定
1.0125,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.62620676511048,1,平台A锁定
1.05,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.54588035716054,1,平台A锁定
1.0875,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.46240842705544,1,平台A锁定
1.125,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.37621210165824,1,平台A锁定
1.1624999999999999,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.28764128582074,1,平台A锁定
1.2,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.19698959151535,1,平台A锁定
1.2375,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.10450555750668,1,平台A锁定
1.275,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.01040121184155,1,平台A锁定
1.3125,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,168.91485869731645,1,平台A锁定
1.3499999999999999,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,168.81803546248742,1,平台A锁定
1.3875,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,168.72006837515582,1,平台A锁定
1.425,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,168.62107701590125,1,平台A锁定
1.4625,4.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,168.5211663402383,1,平台A锁定
