t,strategy,active_strategy_platform,user_share_A,merchant_share_A,user_share_B,merchant_share_B,L_A,L_B,user_multi_home_rate,merchant_multi_home_rate,shortage_A,shortage_B,C_A,C_B,avg_user_utility,avg_merchant_utility,lock_in_index,user_subsidy_A,merchant_subsidy_A,user_subsidy_B,merchant_subsidy_B,user_quality_A,merchant_quality_A,user_quality_B,merchant_quality_B,cum_revenue_A,cum_subsidy_cost_A,cum_invest_cost_A,cum_total_cost_A,cum_profit_A,cum_revenue_B,cum_subsidy_cost_B,cum_invest_cost_B,cum_total_cost_B,cum_profit_B,user_share_A_price_sensitive,user_share_B_price_sensitive,user_utility_price_sensitive,user_share_A_quality_sensitive,user_share_B_quality_sensitive,user_utility_quality_sensitive,user_share_A_inertial,user_share_B_inertial,user_utility_inertial,user_share_A_normal,user_share_B_normal,user_utility_normal,merchant_share_A_large,merchant_share_B_large,merchant_utility_large,merchant_share_A_small_medium,merchant_share_B_small_medium,merchant_utility_small_medium,merchant_share_A_new,merchant_share_B_new,merchant_utility_new,merchant_share_A_multi_home,merchant_share_B_multi_home,merchant_utility_multi_home,run_id,network
31,none,B,0.705,0.7,0.29500000000000004,0.30000000000000004,0.7024999999999999,0.29750000000000004,0.0,0.5,0.0,0.0,0.0,0.0,0.6611811297123631,0.4986463423859425,0.4049999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.17999999999999,0.0,0.0,0.0,88.00070088096683,48.65500000000001,0.0,0.0,0.0,36.00424478867387,0.7194244604316546,0.2805755395683453,0.4526759414253391,0.7286821705426356,0.2713178294573643,0.4938270999577701,0.6136363636363636,0.38636363636363635,1.2191839179474966,0.7727272727272727,0.22727272727272727,0.6945139852929751,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.5024395762703229,0.75,0.25,0.4101666833044124,0.5,0.5,0.5241757979191657,26,弱
32,none,B,0.675,0.7,0.32499999999999996,0.30000000000000004,0.6875,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.6520541606262397,0.5354080724559004,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.90499999999999,0.0,0.0,0.0,90.52656602186721,49.63000000000001,0.0,0.0,0.0,36.52545505584379,0.697841726618705,0.302158273381295,0.473511203168697,0.6589147286821705,0.34108527131782945,0.4554854563313072,0.6136363636363636,0.38636363636363635,1.2063294068895627,0.7727272727272727,0.22727272727272727,0.6838408031142473,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.5412912428014605,0.75,0.25,0.5037850205190644,0.5,0.5,0.5327610503321782,26,弱
33,none,B,0.6725,0.7,0.3275,0.30000000000000004,0.68625,0.31375000000000003,0.0,0.5,0.0,0.0,0.0,0.0,0.6607601243953954,0.49867540272051974,0.37249999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.61249999999998,0.0,0.0,0.0,92.99274590499371,50.61250000000001,0.0,0.0,0.0,37.040170241222825,0.697841726618705,0.302158273381295,0.47445485653357544,0.6356589147286822,0.3643410852713178,0.46092350663188403,0.6136363636363636,0.38636363636363635,1.229031251543105,0.8181818181818182,0.18181818181818182,0.698657777470111,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.48936657689438,0.75,0.25,0.4184561981832826,0.5,0.5,0.554966031683378,26,弱
34,none,B,0.65,0.65,0.35,0.35,0.65,0.35,0.0,0.5,0.0,0.0,0.0,0.0,0.649026578134932,0.5256950521857338,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.83749999999998,0.0,0.0,0.0,95.16188404755033,51.83750000000001,0.0,0.0,0.0,37.669091951194865,0.6762589928057554,0.3237410071942446,0.46473525040388164,0.5891472868217055,0.4108527131782946,0.46149304113004364,0.6136363636363636,0.38636363636363635,1.201250317587698,0.8181818181818182,0.18181818181818182,0.6765863907804616,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.5137383082614819,0.75,0.25,0.567968399386081,0.5,0.5,0.5398732475086494,26,弱
35,none,B,0.6575,0.7,0.3425,0.30000000000000004,0.67875,0.32125000000000004,0.0,0.5,0.0,0.0,0.0,0.0,0.6438950455763062,0.4618381411885878,0.35749999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.43999999999997,0.0,0.0,0.0,97.47757378366738,52.865000000000016,0.0,0.0,0.0,38.18606559679188,0.7050359712230215,0.2949640287769784,0.43866635681130006,0.5968992248062015,0.40310077519379844,0.4688787377766312,0.6136363636363636,0.38636363636363635,1.2202183792723929,0.7727272727272727,0.22727272727272727,0.6527004564680835,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.46735727138748434,0.75,0.25,0.38483705600648527,0.5,0.5,0.4782888367442976,26,弱
36,none,B,0.7025,0.7,0.2975,0.30000000000000004,0.7012499999999999,0.29875,0.0,0.5,0.0,0.0,0.0,0.0,0.651398784765026,0.4882060555461833,0.40249999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.35749999999996,0.0,0.0,0.0,99.90226823055679,53.757500000000014,0.0,0.0,0.0,38.62613469569351,0.7410071942446043,0.2589928057553957,0.4592797425620438,0.6821705426356589,0.3178294573643411,0.44588258144986037,0.6136363636363636,0.38636363636363635,1.223763584243017,0.8181818181818182,0.18181818181818182,0.7161268470333781,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.47288679291299424,0.75,0.25,0.3920416988633152,0.5,0.5,0.5665018810656219,26,弱
37,none,B,0.7175,0.75,0.2825,0.25,0.73375,0.26625,0.0,0.5,0.0,0.0,0.0,0.0,0.6429109910455065,0.4470752739706031,0.4675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.73874999999995,0.0,0.0,0.0,102.50255887671379,54.46375000000001,0.0,0.0,0.0,38.96740396748879,0.7410071942446043,0.2589928057553957,0.4799268227515975,0.7209302325581395,0.27906976744186046,0.43733548633054903,0.6136363636363636,0.38636363636363635,1.189385052842797,0.8409090909090909,0.1590909090909091,0.667554674293721,0.0,0.0,0.0,0.8461538461538461,0.15384615384615385,0.448916489278368,0.75,0.25,0.4395420381237398,0.5,0.5,0.4453014085091594,26,弱
38,none,B,0.74,0.75,0.26,0.25,0.745,0.255,0.0,0.5,0.0,0.0,0.0,0.0,0.6820787499358139,0.48288010857822866,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.28874999999996,0.0,0.0,0.0,105.13075508102469,55.11375000000001,0.0,0.0,0.0,39.275210730155834,0.7769784172661871,0.22302158273381295,0.47829834300631585,0.7441860465116279,0.2558139534883721,0.5184597154691061,0.6136363636363636,0.38636363636363635,1.2175537313341265,0.8636363636363636,0.13636363636363635,0.7345908782620326,0.0,0.0,0.0,0.8461538461538461,0.15384615384615385,0.496247301840555,0.75,0.25,0.511353392528735,0.5,0.5,0.43673609251597795,26,弱
39,none,B,0.7375,0.75,0.26249999999999996,0.25,0.74375,0.25625,0.0,0.5,0.0,0.0,0.0,0.0,0.6671249302042996,0.5042408323541104,0.48750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.81999999999996,0.0,0.0,0.0,107.6976859008432,55.77000000000001,0.0,0.0,0.0,39.57976184437159,0.7410071942446043,0.2589928057553957,0.5053729444042305,0.7751937984496124,0.2248062015503876,0.4546161352924561,0.6136363636363636,0.38636363636363635,1.2406757153569279,0.8636363636363636,0.13636363636363635,0.6540497364862606,0.0,0.0,0.0,0.8461538461538461,0.15384615384615385,0.5414207432654379,0.75,0.25,0.4744481852779743,0.5,0.5,0.41949012281511344,26,弱
40,none,B,0.7125,0.7,0.2875,0.30000000000000004,0.70625,0.29375,0.0,0.5,0.0,0.0,0.0,0.0,0.6673997566359162,0.5384736915080894,0.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.80749999999998,0.0,0.0,0.0,109.96598259952215,56.63250000000001,0.0,0.0,0.0,39.97202367948148,0.7050359712230215,0.2949640287769784,0.4792951125948102,0.7441860465116279,0.2558139534883721,0.46531444639515657,0.6136363636363636,0.38636363636363635,1.245434174324206,0.8409090909090909,0.1590909090909091,0.6980479790496052,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.5772499370909276,0.75,0.25,0.5304159095111125,0.5,0.5,0.4408785657915007,26,弱
41,none,B,0.705,0.7,0.29500000000000004,0.30000000000000004,0.7024999999999999,0.29750000000000004,0.0,0.5,0.0,0.0,0.0,0.0,0.6538022775195322,0.4921477593733933,0.4049999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.74249999999998,0.0,0.0,0.0,112.1655140930201,57.517500000000005,0.0,0.0,0.0,40.366468536978076,0.6762589928057554,0.3237410071942446,0.45785175307605447,0.7596899224806202,0.24031007751937986,0.4494913740366778,0.6136363636363636,0.38636363636363635,1.2263789138988044,0.8181818181818182,0.18181818181818182,0.7266769467367105,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.5015509971566353,0.75,0.25,0.5064458511669745,0.5,0.5,0.4619801044195314,26,弱
42,none,B,0.69,0.65,0.31000000000000005,0.35,0.6699999999999999,0.33,0.0,0.5,0.0,0.0,0.0,0.0,0.6438476349014963,0.5457259721471167,0.33999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.22749999999996,0.0,0.0,0.0,114.1245010785057,58.602500000000006,0.0,0.0,0.0,40.84038177649912,0.7338129496402878,0.26618705035971224,0.4536066589216648,0.6511627906976745,0.3488372093023256,0.4410348050647261,0.6136363636363636,0.38636363636363635,1.231903832088818,0.8181818181818182,0.18181818181818182,0.6633341203027618,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.5561536848274424,0.75,0.25,0.6025028222162878,0.5,0.5,0.49590317915060167,26,弱
43,none,B,0.6675,0.6,0.3325,0.4,0.63375,0.36625,0.0,0.5,0.0,0.0,0.0,0.0,0.645469472805314,0.4837496736828328,0.26749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.23249999999996,0.0,0.0,0.0,115.83884400366345,59.932500000000005,0.0,0.0,0.0,41.4096891648786,0.6690647482014388,0.33093525179856115,0.459727479406825,0.6666666666666666,0.3333333333333333,0.447832155076543,0.6136363636363636,0.38636363636363635,1.2006155396981038,0.7727272727272727,0.22727272727272727,0.7013898633243107,0.0,0.0,0.0,0.6153846153846154,0.38461538461538464,0.4977281254020257,0.75,0.25,0.5215142068391532,0.5,0.5,0.4322998859504029,26,弱
44,none,B,0.6575,0.6,0.3425,0.4,0.6287499999999999,0.37125,0.0,0.5,0.0,0.0,0.0,0.0,0.6251784327850483,0.4530245499561982,0.25749999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.17749999999995,0.0,0.0,0.0,117.49373069104232,61.3025,0.0,0.0,0.0,41.984389991674306,0.6690647482014388,0.33093525179856115,0.4531068764941254,0.6666666666666666,0.3333333333333333,0.4386251953550375,0.6022727272727273,0.3977272727272727,1.190301786312282,0.7045454545454546,0.29545454545454547,0.5854615882967145,0.0,0.0,0.0,0.6153846153846154,0.38461538461538464,0.44259150696305066,0.75,0.25,0.5607949109534653,0.5,0.5,0.4370423173394752,26,弱
45,none,B,0.6575,0.65,0.3425,0.35,0.65375,0.34625,0.0,0.5,0.0,0.0,0.0,0.0,0.630792825657708,0.5022551417265895,0.3075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.45124999999996,0.0,0.0,0.0,119.25066872414288,62.50125,0.0,0.0,0.0,42.47719595065162,0.6690647482014388,0.33093525179856115,0.46317145231012796,0.6821705426356589,0.3178294573643411,0.43066886877111116,0.6022727272727273,0.3977272727272727,1.1855229075640248,0.6590909090909091,0.3409090909090909,0.6375908739742724,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.5224759606392113,0.75,0.25,0.3780502164722198,0.5,0.5,0.4993629826555215,26,弱
46,none,B,0.6425,0.65,0.35750000000000004,0.35,0.64625,0.35375,0.0,0.5,0.0,0.0,0.0,0.0,0.6635279107391555,0.47025138770343355,0.2925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.62749999999997,0.0,0.0,0.0,120.93318740481477,63.7525,0.0,0.0,0.0,42.98129687832374,0.5899280575539568,0.41007194244604317,0.47058613793316173,0.7131782945736435,0.2868217054263566,0.46331475630629676,0.6136363636363636,0.38636363636363635,1.2433335070432348,0.6590909090909091,0.3409090909090909,0.7004258849917193,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.4655135298289487,0.75,0.25,0.5387792532573581,0.5,0.5,0.45515867195552434,26,弱
47,none,B,0.6775,0.675,0.3225,0.32499999999999996,0.67625,0.32375,0.0,0.45,0.0,0.0,0.0,0.0,0.6610916874457713,0.5515464371921452,0.35250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.20062499999997,0.0,0.0,0.0,122.73875002120907,64.800625,0.0,0.0,0.0,43.39511791258549,0.6258992805755396,0.37410071942446044,0.4495637935124323,0.7441860465116279,0.2558139534883721,0.46468680376642946,0.6136363636363636,0.38636363636363635,1.2793379887896195,0.7727272727272727,0.22727272727272727,0.6686583404710111,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.5653397821626513,0.75,0.25,0.4136130194760519,0.6,0.4,0.5708571073552668,26,弱
48,none,B,0.665,0.575,0.33499999999999996,0.42500000000000004,0.62,0.38,0.0,0.45,0.0,0.0,0.0,0.0,0.6483970472038759,0.4907236218452852,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.02437499999996,0.0,0.0,0.0,124.21825028707737,66.224375,0.0,0.0,0.0,43.94600081641811,0.6115107913669064,0.38848920863309355,0.46137665006829887,0.7209302325581395,0.27906976744186046,0.4662523534415968,0.6136363636363636,0.38636363636363635,1.2071182730192132,0.7727272727272727,0.22727272727272727,0.6557841568727274,0.0,0.0,0.0,0.6153846153846154,0.38461538461538464,0.4687789561120158,0.75,0.25,0.39682197899201876,0.4,0.6,0.5853404098930924,26,弱
49,none,B,0.66,0.6,0.33999999999999997,0.4,0.63,0.37,0.0,0.5,0.0,0.0,0.0,0.0,0.6277120631807228,0.49527706734651505,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.98437499999997,0.0,0.0,0.0,125.71982456148905,67.584375,0.0,0.0,0.0,44.46169299146859,0.5899280575539568,0.41007194244604317,0.4527137216190283,0.7209302325581395,0.27906976744186046,0.4244417725701768,0.6136363636363636,0.38636363636363635,1.2099549369522757,0.7954545454545454,0.20454545454545456,0.6120135194066173,0.0,0.0,0.0,0.6153846153846154,0.38461538461538464,0.49819417495279245,0.75,0.25,0.4651426317260986,0.5,0.5,0.49974636181836074,26,弱
50,none,B,0.65,0.6,0.35,0.4,0.625,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.6330932188784469,0.46420856323070836,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.88437499999998,0.0,0.0,0.0,127.16907124755002,68.984375,0.0,0.0,0.0,44.98193539159304,0.5899280575539568,0.41007194244604317,0.4151648366925299,0.689922480620155,0.31007751937984496,0.45344182856886023,0.6136363636363636,0.38636363636363635,1.2264455904176623,0.7954545454545454,0.20454545454545456,0.6615492592949984,0.0,0.0,0.0,0.6153846153846154,0.38461538461538464,0.4642388273022402,0.75,0.25,0.4331911939912732,0.5,0.5,0.4765368243404998,26,弱
51,none,B,0.62,0.55,0.38,0.44999999999999996,0.585,0.415,0.0,0.5,0.0,0.0,0.0,0.0,0.6542380839143489,0.5711549825622387,0.17000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.29437499999997,0.0,0.0,0.0,128.4108898566471,70.694375,0.0,0.0,0.0,45.60466554454201,0.5683453237410072,0.4316546762589928,0.46585164773380155,0.6511627906976745,0.3488372093023256,0.44332322497363363,0.6136363636363636,0.38636363636363635,1.2569518874422485,0.7045454545454546,0.29545454545454547,0.6623043730505581,0.0,0.0,0.0,0.5384615384615384,0.46153846153846156,0.5856382686871003,0.75,0.25,0.7268155256462284,0.5,0.5,0.4712342214040028,26,弱
52,none,B,0.635,0.6,0.365,0.4,0.6174999999999999,0.3825,0.0,0.5,0.0,0.0,0.0,0.0,0.6443778590895687,0.5067191412077683,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.10437499999998,0.0,0.0,0.0,129.77062660815636,72.15437499999999,0.0,0.0,0.0,46.125719522810655,0.5971223021582733,0.4028776978417266,0.45613920242145173,0.6666666666666666,0.3333333333333333,0.4756974474621529,0.6136363636363636,0.38636363636363635,1.191170802335687,0.7045454545454546,0.29545454545454547,0.6399952993428969,0.0,0.0,0.0,0.6153846153846154,0.38461538461538464,0.49937213130088326,0.75,0.25,0.6658479600652082,0.5,0.5,0.4621698394226935,26,弱
53,none,B,0.6175,0.65,0.38249999999999995,0.35,0.63375,0.36624999999999996,0.0,0.5,0.0,0.0,0.0,0.0,0.6405660585550923,0.44967620142241066,0.26750000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.11812499999996,0.0,0.0,0.0,131.17442989388942,73.49312499999999,0.0,0.0,0.0,46.5939454085223,0.5899280575539568,0.41007194244604317,0.4350832065109482,0.6356589147286822,0.3643410852713178,0.4614254831415199,0.6136363636363636,0.38636363636363635,1.2073842092236045,0.6590909090909091,0.3409090909090909,0.6812763631836825,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.471712479520257,0.75,0.25,0.38135569555648935,0.5,0.5,0.4197100807143787,26,弱
54,none,B,0.6375,0.65,0.36250000000000004,0.35,0.64375,0.35625,0.0,0.5,0.0,0.0,0.0,0.0,0.658936783432861,0.496030912091643,0.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.26187499999997,0.0,0.0,0.0,132.5947150805481,74.76187499999999,0.0,0.0,0.0,47.028814025251876,0.6690647482014388,0.33093525179856115,0.47794380896870314,0.6356589147286822,0.3643410852713178,0.46457059753987423,0.6136363636363636,0.38636363636363635,1.2270340833773337,0.5909090909090909,0.4090909090909091,0.664361761514667,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.4783651108830957,0.75,0.25,0.5060267211893889,0.5,0.5,0.537963671594768,26,弱
55,none,B,0.655,0.6,0.345,0.4,0.6275,0.3725,0.0,0.5,0.0,0.0,0.0,0.0,0.6413440879658729,0.5180602270169634,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.19187499999998,0.0,0.0,0.0,133.9147962553046,76.14187499999998,0.0,0.0,0.0,47.49235397974652,0.6474820143884892,0.35251798561151076,0.45129106870134494,0.689922480620155,0.31007751937984496,0.4305316424525078,0.6136363636363636,0.38636363636363635,1.2183652406420538,0.6590909090909091,0.3409090909090909,0.7057603087269965,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.5265647602541269,0.25,0.75,0.45394027519102187,0.5,0.5,0.5215964213307147,26,弱
56,none,B,0.6675,0.625,0.3325,0.375,0.64625,0.35375,0.0,0.45,0.0,0.0,0.0,0.0,0.636307032096666,0.5591684231114395,0.2925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.36374999999998,0.0,0.0,0.0,135.28809635146706,77.38874999999999,0.0,0.0,0.0,47.902800974779346,0.6834532374100719,0.31654676258992803,0.44400656416413053,0.6744186046511628,0.32558139534883723,0.4354999859323215,0.6136363636363636,0.38636363636363635,1.2298090105449186,0.7045454545454546,0.29545454545454547,0.6455274842415908,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.5327794333366745,0.5,0.5,0.8674105432887659,0.5,0.5,0.504482948454898,26,弱
57,none,B,0.625,0.6,0.375,0.4,0.6125,0.3875,0.0,0.5,0.0,0.0,0.0,0.0,0.6482486657259449,0.4491393753989169,0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.11374999999998,0.0,0.0,0.0,136.49783486314277,78.88874999999999,0.0,0.0,0.0,48.386696379449624,0.6115107913669064,0.38848920863309355,0.4646511060771613,0.627906976744186,0.37209302325581395,0.45675109001601266,0.6136363636363636,0.38636363636363635,1.20102485943559,0.6818181818181818,0.3181818181818182,0.684133734164891,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.45538222317183913,0.25,0.75,0.39375611074651273,0.5,0.5,0.45506127705028054,26,弱
58,none,B,0.62,0.6,0.38,0.4,0.61,0.39,0.0,0.5,0.0,0.0,0.0,0.0,0.6393146668939328,0.48310439230242713,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.83374999999998,0.0,0.0,0.0,137.67389425465342,80.40874999999998,0.0,0.0,0.0,48.86723677598086,0.60431654676259,0.39568345323741005,0.4696679276619557,0.6201550387596899,0.3798449612403101,0.4241706905658075,0.6136363636363636,0.38636363636363635,1.2183984809565351,0.6818181818181818,0.3181818181818182,0.6478395319408364,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.48490935864740004,0.25,0.75,0.5178306444833286,0.5,0.5,0.4645209789331366,26,弱
59,none,B,0.62,0.6,0.38,0.4,0.61,0.39,0.0,0.5,0.0,0.0,0.0,0.0,0.6409282917187284,0.4823632920043421,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.55374999999998,0.0,0.0,0.0,138.82643245833384,81.92874999999998,0.0,0.0,0.0,49.33816636458146,0.6187050359712231,0.381294964028777,0.4392005978106909,0.6046511627906976,0.3953488372093023,0.4710786174299868,0.6136363636363636,0.38636363636363635,1.1966559010458762,0.6818181818181818,0.3181818181818182,0.6647175602568199,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.47854388183889013,0.25,0.75,0.3528846023184039,0.5,0.5,0.5440852343088921,26,弱
60,none,B,0.645,0.6,0.355,0.4,0.6225,0.3775,0.0,0.5,0.0,0.0,0.0,0.0,0.6380398492492184,0.5002480782384496,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.42374999999998,0.0,0.0,0.0,140.0014637463119,83.34874999999998,0.0,0.0,0.0,49.769314795829224,0.6474820143884892,0.35251798561151076,0.443681928297898,0.6434108527131783,0.35658914728682173,0.4371229879572158,0.6136363636363636,0.38636363636363635,1.2307434232001635,0.7045454545454546,0.29545454545454547,0.6556787495041899,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.49492902192627053,0.25,0.75,0.4816153132802249,0.5,0.5,0.5215307306334043,26,弱
61,none,B,0.68,0.65,0.31999999999999995,0.35,0.665,0.33499999999999996,0.0,0.5,0.0,0.0,0.0,0.0,0.6469582771603,0.465985605412013,0.33000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.84374999999997,0.0,0.0,0.0,141.3166486370111,84.46874999999999,0.0,0.0,0.0,50.1025743156444,0.6834532374100719,0.31654676258992803,0.4416924081209565,0.7054263565891473,0.29457364341085274,0.451729660729274,0.6136363636363636,0.38636363636363635,1.2460055450677374,0.7272727272727273,0.2727272727272727,0.6696920894379488,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.45263990236235035,0.75,0.25,0.6442493884342996,0.5,0.5,0.4293789201322209,26,弱
62,none,B,0.6725,0.65,0.3275,0.35,0.66125,0.33875,0.0,0.5,0.0,0.0,0.0,0.0,0.6417087624783033,0.48565289350898927,0.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.21499999999997,0.0,0.0,0.0,142.59131422850416,85.61499999999998,0.0,0.0,0.0,50.436823199659024,0.6690647482014388,0.33093525179856115,0.44569641671427684,0.6976744186046512,0.3023255813953488,0.4440018048416409,0.6136363636363636,0.38636363636363635,1.212072621291033,0.7272727272727273,0.2727272727272727,0.699842717496687,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.5049286807633139,0.75,0.25,0.3735897247365675,0.5,0.5,0.480361114156714,26,弱
63,none,B,0.665,0.625,0.33499999999999996,0.375,0.645,0.355,0.0,0.45,0.0,0.0,0.0,0.0,0.6370636677819165,0.5233833684377149,0.29000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.37124999999997,0.0,0.0,0.0,143.77904594994544,86.87124999999997,0.0,0.0,0.0,50.795821810199925,0.6546762589928058,0.34532374100719426,0.4491588614712204,0.6666666666666666,0.3333333333333333,0.42380830950368137,0.6136363636363636,0.38636363636363635,1.2267897229789584,0.7954545454545454,0.20454545454545456,0.6764458595487176,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.48807645891720836,0.75,0.25,0.38535244340487607,0.4,0.6,0.6703937032041674,26,弱
64,none,B,0.6625,0.65,0.3375,0.35,0.65625,0.34375,0.0,0.5,0.0,0.0,0.0,0.0,0.6415786812215347,0.5131624009949918,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.67749999999995,0.0,0.0,0.0,144.98503123257942,88.05249999999998,0.0,0.0,0.0,51.12663635071925,0.6762589928057554,0.3237410071942446,0.44728803902565983,0.6589147286821705,0.34108527131782945,0.4362406192952926,0.6136363636363636,0.38636363636363635,1.2337355343456116,0.7272727272727273,0.2727272727272727,0.6730606398304627,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.5201453468873528,0.75,0.25,0.601165642905592,0.5,0.5,0.4598054449106129,26,弱
65,none,B,0.64,0.65,0.36,0.35,0.645,0.355,0.0,0.5,0.0,0.0,0.0,0.0,0.6572419410415216,0.4806633684822469,0.29000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.8375,0.0,0.0,0.0,146.12675797864435,89.31249999999999,0.0,0.0,0.0,51.47244781707546,0.6546762589928058,0.34532374100719426,0.4680837659026787,0.6124031007751938,0.3875968992248062,0.4700492480002625,0.6136363636363636,0.38636363636363635,1.2208209775429515,0.7272727272727273,0.2727272727272727,0.6764666804618833,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.48015028885170846,0.75,0.25,0.4568303701729587,0.5,0.5,0.4915305748453623,26,弱
66,none,B,0.65,0.7,0.35,0.30000000000000004,0.675,0.325,0.0,0.5,0.0,0.0,0.0,0.0,0.6435480368051324,0.5436440751896936,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.3875,0.0,0.0,0.0,147.3505463345827,90.36249999999998,0.0,0.0,0.0,51.7548605145997,0.6402877697841727,0.3597122302158273,0.4369389167653265,0.6744186046511628,0.32558139534883723,0.4518233788905301,0.6136363636363636,0.38636363636363635,1.2168577990801215,0.6818181818181818,0.3181818181818182,0.7117273430850716,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.5633487218026709,0.75,0.25,0.42519359720630184,0.5,0.5,0.5397921851893094,26,弱
67,none,B,0.69,0.7,0.31000000000000005,0.30000000000000004,0.695,0.30500000000000005,0.0,0.5,0.0,0.0,0.0,0.0,0.6570597241008054,0.4481972261115505,0.3899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.2175,0.0,0.0,0.0,148.62366277502196,91.29249999999999,0.0,0.0,0.0,51.99999473605074,0.7194244604316546,0.2805755395683453,0.4837834315911936,0.7054263565891473,0.29457364341085274,0.44784640899291733,0.6136363636363636,0.38636363636363635,1.2369740548886026,0.7045454545454546,0.29545454545454547,0.6580020240650667,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.4561259490051887,0.75,0.25,0.47847097970942915,0.5,0.5,0.4154730451489395,26,弱
