alpha,beta,final_u_A,final_m_A,combined_share_A,concentration_C,market_state
3.7,4.1,0.9996283356981357,0.9998323957009334,0.9997303656995346,0.9994607313990691,市场锁定
3.8,4.1,0.9996956874541618,0.9998325807292006,0.9997641340916812,0.9995282681833624,市场锁定
3.9,4.1,0.9997508338590854,0.9998327320749101,0.9997917829669978,0.9995835659339954,市场锁定
4.0,4.1,0.9997959867703676,0.9998328558922511,0.9998144213313094,0.9996288426626188,市场锁定
4.1,4.1,0.9998329572035289,0.9998329572035289,0.9998329572035289,0.9996659144070579,市场锁定
4.2,4.1,0.9998632279768996,0.9998330401097859,0.9998481340433427,0.9996962680866855,市场锁定
4.3,4.1,0.9998880131901944,0.9998331079614315,0.999860560575813,0.9997211211516259,市场锁定
4.4,4.1,0.9999083069233667,0.9998331634967329,0.9998707352100498,0.9997414704200996,市场锁定
4.5,4.1,0.9999249231095793,0.9998332089543946,0.999879066031987,0.9997581320639739,市场锁定
4.6,4.1,0.9999385281819527,0.9998332461651918,0.9998858871735723,0.9997717743471445,市场锁定
4.7,4.1,0.9999496678037849,0.9998332766266327,0.9998914722152088,0.9997829444304176,市场锁定
4.8,4.1,0.9999587887545422,0.9998333015638481,0.9998960451591952,0.9997920903183903,市场锁定
4.9,4.1,0.9999662568495654,0.9998333219792813,0.9998997894144234,0.9997995788288467,市场锁定
5.0,4.1,0.9999723716123066,0.9998333386932663,0.9999028551527864,0.9998057103055729,市场锁定
0.0,4.2,0.5000000000000016,0.5000000000000102,0.5000000000000059,1.176836406102666e-14,双平台共存
0.1,4.2,0.5000076011946587,0.5000492613714779,0.5000284312830683,5.686256613657292e-05,双平台共存
0.2,4.2,0.6027482034648064,0.8927262566627407,0.7477372300637736,0.49547446012754714,市场倾斜
0.3,4.2,0.6769298028914411,0.9689734566949035,0.8229516297931723,0.6459032595863446,市场倾斜
0.4,4.2,0.7339864060325794,0.9880979308764382,0.8610421684545088,0.7220843369090175,市场倾斜
0.5,4.2,0.7807191586990628,0.9945715229493373,0.8876453408242,0.7752906816484001,市场倾斜
0.6,4.2,0.8194548733354892,0.9971682089542173,0.9083115411448532,0.8166230822897065,市场锁定
0.7,4.2,0.8515669236620618,0.9983489200368523,0.924957921849457,0.849915843698914,市场锁定
0.8,4.2,0.8781189887709042,0.9989430834977848,0.9385310361343445,0.877062072268689,市场锁定
0.9,4.2,0.9000139989059133,0.9992683698632697,0.9496411843845916,0.899282368769183,市场锁定
1.0,4.2,0.918029266693747,0.9994594329228836,0.9587443498083152,0.9174886996166306,市场锁定
1.1,4.2,0.9328285846259867,0.9995784281408032,0.9662035063833949,0.9324070127667899,市场锁定
1.2,4.2,0.9449724801286911,0.9996562299987637,0.9723143550637274,0.9446287101274548,市场锁定
1.3,4.2,0.9549298451364188,0.9997091844790891,0.9773195148077539,0.9546390296155078,市场锁定
1.4,4.2,0.9630902109544841,0.9997464413944833,0.9814183261744838,0.9628366523489674,市场锁定
1.5,4.2,0.9697756215358005,0.9997733787570917,0.9847745001464461,0.9695490002928923,市场锁定
1.6,4.2,0.9752514527921023,0.9997932963490239,0.9875223745705631,0.9750447491411263,市场锁定
1.7,4.2,0.9797359024609428,0.9998082969848809,0.9897720997229118,0.9795441994458237,市场锁定
1.8,4.2,0.9834081141042482,0.9998197663211491,0.9916139402126987,0.9832278804253973,市场锁定
1.9,4.2,0.9864150242502241,0.9998286448786895,0.9931218345644568,0.9862436691289136,市场锁定
2.0,4.2,0.9888770754543132,0.9998355879664332,0.9943563317103732,0.9887126634207465,市场锁定
2.1,4.2,0.9908929519154861,0.9998410628321827,0.9953670073738343,0.9907340147476688,市场锁定
2.2,4.2,0.9925434880564561,0.9998454094596043,0.9961944487580302,0.9923888975160604,市场锁定
2.3,4.2,0.9938948854316804,0.9998488796602658,0.996871882545973,0.9937437650919462,市场锁定
2.4,4.2,0.9950013554749928,0.9998516628423629,0.9974265091586778,0.9948530183173557,市场锁定
2.5,4.2,0.9959072879344815,0.9998539033907602,0.9978805956626209,0.9957611913252417,市场锁定
2.6,4.2,0.9966490287122821,0.9998557126402106,0.9982523706762463,0.9965047413524927,市场锁定
2.7,4.2,0.9972563367129349,0.9998571772871264,0.9985567570000307,0.9971135140000613,市场锁定
2.8,4.2,0.9977535772560315,0.999858365407316,0.9988059713316737,0.9976119426633475,市场锁定
2.9,4.2,0.9981606994789817,0.9998593308334588,0.9990100151562202,0.9980200303124405,市场锁定
3.0,4.2,0.998494036719082,0.999860116388376,0.999177076553729,0.998354153107458,市场锁定
3.1,4.2,0.9987669618802502,0.9998607563065062,0.9993138590933781,0.9986277181867563,市场锁定
3.2,4.2,0.9989904240313084,0.9998612780701708,0.9994258510507397,0.9988517021014792,市场锁定
3.3,4.2,0.9991733877466694,0.9998617038176367,0.999517545782153,0.9990350915643061,市场锁定
3.4,4.2,0.9993231928116413,0.9998620514334919,0.9995926221225666,0.9991852442451332,市场锁定
3.5,4.2,0.9994458487251532,0.9998623354002976,0.9996540920627254,0.9993081841254507,市场锁定
3.6,4.2,0.9995462758186053,0.9998625674687623,0.9997044216436839,0.9994088432873677,市场锁定
3.7,4.2,0.9996285026679558,0.999862757188508,0.9997456299282319,0.9994912598564638,市场锁定
3.8,4.2,0.9996958277221724,0.9998629123307303,0.9997793700264513,0.9995587400529027,市场锁定
3.9,4.2,0.9997509516348831,0.9998630392263473,0.9998069954306152,0.9996139908612305,市场锁定
4.0,4.2,0.9997960856100665,0.9998631430375968,0.9998296143238317,0.9996592286476633,市场锁定
4.1,4.2,0.9998330401097859,0.9998632279768996,0.9998481340433427,0.9996962680866855,市场锁定
4.2,4.2,0.9998632974837165,0.9998632974837165,0.9998632974837165,0.999726594967433,市场锁定
4.3,4.2,0.9998880714348569,0.9998633543677895,0.9998757129013232,0.9997514258026464,市场锁定
4.4,4.2,0.9999083557074907,0.9998634009253772,0.9998858783164339,0.9997717566328679,市场锁定
4.5,4.2,0.9999249639509127,0.9998634390337273,0.99989420149232,0.99978840298464,市场锁定
4.6,4.2,0.9999385623583253,0.9998634702279593,0.9999010162931423,0.9998020325862846,市场锁定
4.7,4.2,0.9999496963903798,0.9998634957637017,0.9999065960770408,0.9998131921540815,市场锁定
4.8,4.2,0.9999588126554886,0.9998635166681683,0.9999111646618284,0.9998223293236569,市场锁定
4.9,4.2,0.9999662768247022,0.9998635337818376,0.9999149053032699,0.9998298106065397,市场锁定
5.0,4.2,0.9999723882998388,0.9998635477924844,0.9999179680461616,0.9998359360923232,市场锁定
0.0,4.3,0.5000000000000016,0.5000000000000104,0.500000000000006,1.199040866595169e-14,双平台共存
0.1,4.3,0.5000138815907933,0.500091027677597,0.5000524546341951,0.00010490926839035186,双平台共存
0.2,4.3,0.6046441901773066,0.9002622946061061,0.7524532423917063,0.5049064847834127,市场倾斜
0.3,4.3,0.677781582181477,0.9715115599033765,0.8246465710424267,0.6492931420848534,市场倾斜
0.4,4.3,0.734430921355777,0.9892437695307147,0.8618373454432459,0.7236746908864917,市场倾斜
0.5,4.3,0.7809657073325389,0.9951686138987044,0.8880671606156216,0.7761343212312433,市场倾斜
0.6,4.3,0.8195989483078393,0.9975140614533508,0.908556504880595,0.8171130097611901,市场锁定
0.7,4.3,0.8516555345898796,0.9985677035613862,0.925111619075633,0.8502232381512659,市场锁定
0.8,4.3,0.8781762170650969,0.9990923315105011,0.938634274287799,0.877268548575598,市场锁定
0.9,4.3,0.9000526505005549,0.9993769637052048,0.9497148071028798,0.8994296142057597,市场锁定
1.0,4.3,0.9180564252235087,0.9995428827421953,0.958799653982852,0.917599307965704,市场锁定
1.1,4.3,0.9328483294191012,0.9996455670355807,0.966246948227341,0.932493896454682,市场锁定
1.2,4.3,0.9449872550204182,0.9997123542379365,0.9723498046291774,0.9446996092583547,市场锁定
1.3,4.3,0.9549411703176711,0.9997576162051274,0.9773493932613992,0.9546987865227985,市场锁定
1.4,4.3,0.9630990659793002,0.9997893481857668,0.9814442070825335,0.962888414165067,市场锁定
1.5,4.3,0.9697826585607917,0.9998122241783849,0.9847974413695884,0.9695948827391766,市场锁定
1.6,4.3,0.9752571192931815,0.9998290983762028,0.9875431088346922,0.9750862176693843,市场锁定
1.7,4.3,0.9797405141027846,0.9998417820199356,0.9897911480613601,0.9795822961227202,市场锁定
1.8,4.3,0.9834118992938342,0.999851464218945,0.9916316817563896,0.9832633635127792,市场锁定
1.9,4.3,0.9864181521252052,0.999858949450747,0.9931385507879762,0.9862771015759523,市场锁定
2.0,4.3,0.9888796739109591,0.9998647966207752,0.9943722352658672,0.9887444705317343,市场锁定
2.1,4.3,0.9908951194938609,0.9998694032287436,0.9953822613613023,0.9907645227226045,市场锁定
2.2,4.3,0.9925453019480189,0.9998730578645298,0.9962091799062744,0.9924183598125488,市场锁定
2.3,4.3,0.9938964069863683,0.9998759738599657,0.996886190423167,0.993772380846334,市场锁定
2.4,4.3,0.9950026340637939,0.9998783114094878,0.9974404727366408,0.9948809454732817,市场锁定
2.5,4.3,0.9959083637105313,0.9998801924512487,0.9978942780808899,0.99578855616178,市场锁定
2.6,4.3,0.9966499346213963,0.9998817108943955,0.9982658227578959,0.9965316455157918,市场锁定
2.7,4.3,0.9972570999841784,0.9998829397884101,0.9985700198862943,0.9971400397725886,市场锁定
2.8,4.3,0.9977542205262135,0.9998839364416128,0.9988190784839132,0.9976381569678263,市场锁定
2.9,4.3,0.9981612416552516,0.999884746137564,0.9990229938964077,0.9980459877928155,市场锁定
3.0,4.3,0.9984944936511048,0.9998854048754011,0.999189949263253,0.9983798985265059,市场锁定
3.1,4.3,0.9987673468916688,0.9998859414189883,0.9993266441553286,0.9986532883106571,市场锁定
3.2,4.3,0.9989907483455032,0.9998863788487,0.9994385635971016,0.9988771271942032,市场锁定
3.3,4.3,0.999173660831829,0.999886735749888,0.9995301982908584,0.999060396581717,市场锁定
3.4,4.3,0.9993234226632581,0.999887027132215,0.9996052248977365,0.9992104497954731,市场锁定
3.5,4.3,0.9994460420992597,0.9998872651470433,0.9996666536231515,0.999333307246303,市场锁定
3.6,4.3,0.9995464384256945,0.9998874596514952,0.9997169490385949,0.9994338980771896,市场锁定
3.7,4.3,0.9996286393351248,0.9998876186548695,0.9997581289949972,0.9995162579899943,市场锁定
3.8,4.3,0.9996959425293013,0.9998877486739215,0.9997918456016114,0.9995836912032228,市场锁定
3.9,4.3,0.999751048029398,0.9998878550169613,0.9998194515231796,0.9996389030463593,市场锁定
4.0,4.3,0.9997961665038969,0.9998879420119419,0.9998420542579194,0.9996841085158388,市场锁定
4.1,4.3,0.9998331079614315,0.9998880131901944,0.999860560575813,0.9997211211516259,市场锁定
4.2,4.3,0.9998633543677895,0.9998880714348569,0.9998757129013232,0.9997514258026464,市场锁定
4.3,4.3,0.9998881191010581,0.9998881191010581,0.9998881191010581,0.9997762382021163,市场锁定
4.4,4.3,0.9999083956306396,0.9998881581134237,0.9998982768720317,0.9997965537440633,市场锁定
4.5,4.3,0.9999249973733929,0.9998881900453119,0.9999065937093524,0.9998131874187048,市场锁定
4.6,4.3,0.9999385903260873,0.9998882161832877,0.9999134032546875,0.999826806509375,市场锁定
4.7,4.3,0.9999497197834685,0.999888237579643,0.9999189786815557,0.9998379573631114,市场锁定
4.8,4.3,0.9999588322139176,0.9998882550952193,0.9999235436545684,0.9998470873091369,市场锁定
4.9,4.3,0.9999662931703686,0.9998882694343496,0.9999272813023591,0.9998545626047182,市场锁定
5.0,4.3,0.9999724019550752,0.9998882811733857,0.9999303415642304,0.9998606831284609,市场锁定
0.0,4.4,0.5000000000000014,0.50000000000001,0.5000000000000058,1.1435297153639112e-14,双平台共存
0.1,4.4,0.5000251378624783,0.5001667457117532,0.5000959417871158,0.0001918835742314995,双平台共存
0.2,4.4,0.6063734662620454,0.9071500438796148,0.7567617550708301,0.5135235101416602,市场倾斜
0.3,4.4,0.6785566014577105,0.9738248515967355,0.826190726527223,0.652381453054446,市场倾斜
0.4,4.4,0.7348305062000542,0.9902750886470699,0.8625527974235621,0.7251055948471241,市场倾斜
0.5,4.4,0.7811844171280703,0.9956987733019055,0.8884415952149879,0.7768831904299758,市场倾斜
0.6,4.4,0.8197251596840275,0.9978172401052611,0.9087711998946443,0.8175423997892886,市场锁定
0.7,4.4,0.8517322940342674,0.9987573252273125,0.9252448096307899,0.85048961926158,市场锁定
0.8,4.4,0.8782253143598694,0.9992204282572011,0.9387228713085353,0.8774457426170705,市场锁定
0.9,4.4,0.9000855403383424,0.9994694018754071,0.9497774711068747,0.8995549422137495,市场锁定
1.0,4.4,0.9180793776758437,0.9996134298175553,0.9588464037466995,0.917692807493399,市场锁定
1.1,4.4,0.9328649217640581,0.9997020016676019,0.96628346171583,0.93256692343166,市场锁定
1.2,4.4,0.9449996127743281,0.9997593081838099,0.972379460479069,0.944758920958138,市场锁定
1.3,4.4,0.9549506061228984,0.999797977339905,0.9773742917314017,0.9547485834628034,市场锁定
1.4,4.4,0.9631064202618932,0.9998249909746458,0.9814657056182695,0.962931411236539,市场锁定
1.5,4.4,0.9697884876816383,0.9998444086276369,0.9848164481546375,0.9696328963092752,市场锁定
1.6,4.4,0.9752618030662324,0.9998586975237903,0.9875602502950114,0.9751205005900228,市场锁定
1.7,4.4,0.9797443192439526,0.999869416805322,0.9898068680246372,0.9796137360492746,市场锁定
1.8,4.4,0.9834150180020463,0.9998775863071336,0.99164630215459,0.98329260430918,市场锁定
1.9,4.4,0.9864207262008811,0.9998838937442016,0.9931523099725413,0.9863046199450827,市场锁定
2.0,4.4,0.9888818102236457,0.9998888155324387,0.9943853128780422,0.9887706257560844,市场锁定
2.1,4.4,0.9908969001394078,0.9998926896493293,0.9953947948943686,0.9907895897887371,市场锁定
2.2,4.4,0.9925467910673558,0.999895760928051,0.9962212759977034,0.9924425519954068,市场锁定
2.3,4.4,0.9938976554393774,0.9998982100051305,0.9968979327222539,0.9937958654445078,市场锁定
2.4,4.4,0.9950036826972082,0.999900172296246,0.9974519274967271,0.9949038549934541,市场锁定
2.5,4.4,0.9959092456869584,0.9999017507291785,0.9979054982080684,0.9958109964161369,市场锁定
2.6,4.4,0.9966506771103532,0.999903024474122,0.9982768507922376,0.9965537015844752,市场锁定
2.7,4.4,0.9972577254123098,0.9999040550503236,0.9985808902313167,0.9971617804626335,市场锁定
2.8,4.4,0.9977547475179391,0.9999048906771196,0.9988298190975293,0.9976596381950588,市场锁定
2.9,4.4,0.9981616857524833,0.9999055694272805,0.9990336275898819,0.9980672551797638,市场锁定
3.0,4.4,0.9984948678727279,0.9999061215482536,0.9992004947104908,0.9984009894209815,市场锁定
3.1,4.4,0.998767662174899,0.9999065711952864,0.9993371166850926,0.9986742333701853,市场锁定
3.2,4.4,0.9989910138987342,0.999906937742094,0.9994489758204141,0.9988979516408283,市场锁定
3.3,4.4,0.9991738844200745,0.9999072367834455,0.99954056060176,0.99908112120352,市场锁定
3.4,4.4,0.9993236108414466,0.9999074809098814,0.9996155458756639,0.999231091751328,市场锁定
3.5,4.4,0.9994462004045718,0.9999076803116871,0.9996769403581294,0.9993538807162589,市场锁定
3.6,4.4,0.9995465715372778,0.9999078432534001,0.9997272073953389,0.9994544147906779,市场锁定
3.7,4.4,0.9996287512074984,0.9999079764490856,0.9997683638282919,0.999536727656584,市场锁定
3.8,4.4,0.9996960365042954,0.9999080853608262,0.9998020609325609,0.9996041218651216,市场锁定
3.9,4.4,0.9997511269304191,0.9999081744372875,0.9998296506838533,0.9996593013677066,市场锁定
4.0,4.4,0.9997962327155206,0.9999082473051675,0.999852240010344,0.9997044800206881,市场锁定
4.1,4.4,0.9998331634967329,0.9999083069233667,0.9998707352100498,0.9997414704200996,市场锁定
4.2,4.4,0.9998634009253772,0.9999083557074907,0.9998858783164339,0.9997717566328679,市场锁定
4.3,4.4,0.9998881581134237,0.9999083956306396,0.9998982768720317,0.9997965537440633,市场锁定
4.4,4.4,0.9999084283051617,0.9999084283051617,0.9999084283051617,0.9998168566103234,市场锁定
4.5,4.4,0.9999250247271166,0.9999084550490751,0.9999167398880959,0.9998334797761917,市场锁定
4.6,4.4,0.9999386132152194,0.9999084769401086,0.999923545077664,0.999847090155328,市场锁定
4.7,4.4,0.9999497389283827,0.999908494859718,0.9999291168940503,0.9998582337881007,市场锁定
4.8,4.4,0.9999588482203448,0.9999085095289698,0.9999336788746573,0.9998673577493146,市场锁定
4.9,4.4,0.9999663065473436,0.9999085215378204,0.9999374140425821,0.999874828085164,市场锁定
5.0,4.4,0.9999724131301282,0.9999085313690181,0.9999404722495732,0.9998809444991463,市场锁定
0.0,4.5,0.5000000000000016,0.5000000000000109,0.5000000000000062,1.2434497875801753e-14,双平台共存
0.1,4.5,0.5000451353045232,0.5003027768034204,0.5001739560539717,0.0003479121079436043,双平台共存
0.2,4.5,0.607954969655656,0.9134614249840133,0.7607081973198346,0.5214163946396693,市场倾斜
0.3,4.5,0.6792626728173575,0.9759356163553468,0.8275991445863522,0.6551982891727043,市场倾斜
0.4,4.5,0.7351900073238333,0.9912040073766447,0.8631970073502391,0.726394014700478,市场倾斜
0.5,4.5,0.7813785465196594,0.9961697346323808,0.8887741405760201,0.7775482811520402,市场倾斜
0.6,4.5,0.8198357687337957,0.9980830994166733,0.9089594340752345,0.817918868150469,市场锁定
0.7,4.5,0.8517988072458461,0.9989217103086286,0.9253602587772374,0.8507205175544748,市场锁定
0.8,4.5,0.8782674453724952,0.9993303894217118,0.9387989173971035,0.877597834794207,市场锁定
0.9,4.5,0.9001135321275552,0.9995480973061643,0.9498308147168597,0.8996616294337195,市场锁定
1.0,4.5,0.9180987780816672,0.999673074440221,0.9588859262609442,0.9177718525218882,市场锁定
1.1,4.5,0.9328788665182803,0.9997494418750732,0.9663141541966768,0.9326283083933535,市场锁定
1.2,4.5,0.9450099497837375,0.9997985922537466,0.972404271018742,0.9448085420374841,市场锁定
1.3,4.5,0.9549584683810075,0.9998316141431325,0.97739504126207,0.95479008252414,市场锁定
1.4,4.5,0.9631125285747325,0.9998546005135583,0.9814835645441454,0.9629671290882909,市场锁定
1.5,4.5,0.969793316539629,0.9998710749984514,0.9848321957690402,0.9696643915380804,市场锁定
1.6,4.5,0.9752656747679425,0.999883169004768,0.9875744218863552,0.9751488437727105,市场锁定
1.7,4.5,0.9797474590983734,0.9998922238610534,0.9898198414797134,0.9796396829594267,市场锁定
1.8,4.5,0.9834175877125025,0.9998991137167553,0.9916583507146289,0.9833167014292579,市场锁定
1.9,4.5,0.9864228446338441,0.9999044261401632,0.9931636353870037,0.9863272707740073,市场锁定
2.0,4.5,0.9888835666707558,0.9999085670100487,0.9943960668404023,0.9887921336808045,市场锁定
2.1,4.5,0.9908983629924507,0.9999118235412116,0.9954050932668311,0.9908101865336623,市场锁定
2.2,4.5,0.9925480136213671,0.999914403336111,0.996231208478739,0.9924624169574782,市场锁定
2.3,4.5,0.9938986798572909,0.9999164592683546,0.9969075695628227,0.9938151391256455,市场锁定
2.4,4.5,0.9950045427733434,0.9999181057496823,0.9974613242615129,0.9949226485230257,市场锁定
2.5,4.5,0.9959099688107845,0.9999194296177469,0.9979146992142658,0.9958293984285315,市场锁定
2.6,4.5,0.9966512856883072,0.9999204975838973,0.9982858916361023,0.9965717832722045,市场锁定
2.7,4.5,0.9972582379161213,0.9999213614315058,0.9985897996738136,0.9971795993476271,市场锁定
2.8,4.5,0.9977551792713094,0.9999220617124676,0.9988386204918884,0.997677240983777,市场锁定
2.9,4.5,0.9981620495314862,0.9999226304212896,0.9990423399763879,0.9980846799527758,市场锁定
3.0,4.5,0.9984951743714311,0.9999230929602654,0.9992091336658482,0.9984182673316965,市场锁定
3.1,4.5,0.9987679203718606,0.9999234696045276,0.999345694988194,0.9986913899763882,市场锁定
3.2,4.5,0.9989912313494089,0.9999237766084899,0.9994575039789494,0.9989150079578988,市场锁定
3.3,4.5,0.9991740674929248,0.9999240270511895,0.9995490472720572,0.9990980945441144,市场锁定
3.4,4.5,0.999323764910602,0.9999242314888073,0.9996239981997046,0.9992479963994093,市场锁定
3.5,4.5,0.9994463300084395,0.9999243984629016,0.9996853642356706,0.9993707284713411,市场锁定
3.6,4.5,0.9995466805100888,0.9999245348993795,0.9997356077047341,0.9994712154094683,市场锁定
3.7,4.5,0.9996288427890662,0.9999246464238145,0.9997767446064403,0.9995534892128807,市场锁定
3.8,4.5,0.999696113432035,0.9999247376120973,0.9998104255220661,0.9996208510441323,市场锁定
3.9,4.5,0.9997511915167778,0.9999248121906694,0.9998380018537236,0.9996760037074472,市场锁定
4.0,4.5,0.9997962869133151,0.999924873197139,0.999860580055227,0.9997211601104541,市场锁定
4.1,4.5,0.9998332089543946,0.9999249231095793,0.999879066031987,0.9997581320639739,市场锁定
4.2,4.5,0.9998634390337273,0.9999249639509127,0.99989420149232,0.99978840298464,市场锁定
4.3,4.5,0.9998881900453119,0.9999249973733929,0.9999065937093524,0.9998131874187048,市场锁定
4.4,4.5,0.9999084550490751,0.9999250247271166,0.9999167398880959,0.9998334797761917,市场锁定
4.5,4.5,0.9999250471156782,0.9999250471156782,0.9999250471156782,0.9998500942313564,市场锁定
4.6,4.5,0.9999386319493516,0.9999250654414418,0.9999318486953968,0.9998636973907934,市场锁定
4.7,4.5,0.999949754597792,0.9999250804424136,0.9999374175201028,0.9998748350402056,市场锁定
4.8,4.5,0.9999588613208751,0.9999250927222969,0.999941977021586,0.999883954043172,市场锁定
4.9,4.5,0.9999663174956754,0.9999251027750138,0.9999457101353446,0.9998914202706892,市场锁定
5.0,4.5,0.9999724222762167,0.9999251110047218,0.9999487666404693,0.9998975332809386,市场锁定
0.0,4.6,0.5000000000000014,0.5000000000000103,0.5000000000000059,1.176836406102666e-14,双平台共存
0.1,4.6,0.5000803377994726,0.5005448773270099,0.5003126075632413,0.0006252151264825034,双平台共存
0.2,4.6,0.6094048409455385,0.9192579307684313,0.7643313858569849,0.5286627717139698,市场倾斜
0.3,4.6,0.6799066848487327,0.9778635938412962,0.8288851393450145,0.6577702786900289,市场倾斜
0.4,4.6,0.7355136987244318,0.99204125453458,0.8637774766295059,0.7275549532590119,市场倾斜
0.5,4.6,0.781550951069552,0.9965882957511494,0.8890696234103507,0.7781392468207013,市场倾斜
0.6,4.6,0.819932740804774,0.9983163039120991,0.9091245223584365,0.8182490447168731,市场锁定
0.7,4.6,0.851856457459863,0.9990642472340784,0.9254603523469707,0.8509207046939414,市场锁定
0.8,4.6,0.8783036056713766,0.9994247964097555,0.938864201040566,0.877728402081132,市场锁定
0.9,4.6,0.9001373588639957,0.9996151001845645,0.9498762295242801,0.8997524590485602,市场锁定
1.0,4.6,0.9181151780642668,0.9997235054131557,0.9589193417387112,0.9178386834774225,市场锁定
1.1,4.6,0.9328905872585824,0.9997893235108264,0.9663399553847044,0.9326799107694088,市场锁定
1.2,4.6,0.9450185971623825,0.9998314608012988,0.9724250289818406,0.9448500579636813,市场锁定
1.3,4.6,0.9549650199433896,0.9998596479118071,0.9774123339275984,0.9548246678551967,市场锁定
1.4,4.6,0.9631176023109916,0.9998791987457689,0.9814984005283802,0.9629968010567606,市场锁定
1.5,4.6,0.9697973169894376,0.9998931698788863,0.9848452434341619,0.9696904868683239,市场锁定
1.6,4.6,0.975268875350284,0.9999034014967428,0.9875861384235134,0.9751722768470268,市场锁定
1.7,4.6,0.9797500501011691,0.9999110468672996,0.9898305484842344,0.9796610969684687,市场锁定
1.8,4.6,0.9834197051578997,0.9999168548413528,0.9916682799996263,0.9833365599992525,市场锁定
1.9,4.6,0.9864245881499774,0.9999213271485871,0.9931729576492823,0.9863459152985644,市场锁定
2.0,4.6,0.9888850108551536,0.9999248093900543,0.994404910122604,0.9888098202452079,市场锁定
2.1,4.6,0.9908995648165461,0.9999275455156437,0.9954135551660949,0.9908271103321897,市场锁定
2.2,4.6,0.992549017366414,0.9999297114694126,0.9962393644179133,0.9924787288358266,市场锁定
2.3,4.6,0.9938995204756711,0.9999314365647435,0.9969154785202072,0.9938309570404146,市场锁定
2.4,4.6,0.9950052482244239,0.9999328174199557,0.9974690328221898,0.9949380656443796,市场锁定
2.5,4.6,0.9959105617160348,0.999933927262387,0.9979222444892109,0.9958444889784217,市场锁定
2.6,4.6,0.9966517845263481,0.9999348222781861,0.9982933034022671,0.9965866068045341,市场锁定
2.7,4.6,0.9972586579015076,0.9999355460348412,0.9985971019681744,0.9971942039363488,市场锁定
2.8,4.6,0.997755533012291,0.9999361326198334,0.9988458328160622,0.9976916656321244,市场锁定
2.9,4.6,0.9981623475307851,0.9999366089070767,0.999049478218931,0.9980989564378618,市场锁定
3.0,4.6,0.9984954254136938,0.999936996219761,0.9992162108167274,0.9984324216334548,市场锁定
3.1,4.6,0.998768131827969,0.9999373115681647,0.9993527216980669,0.9987054433961337,市场锁定
3.2,4.6,0.9989914094187794,0.9999375685832191,0.9994644890009993,0.9989289780019985,市场锁定
3.3,4.6,0.9991742173988069,0.9999377782289173,0.9995559978138621,0.9991119956277241,市场锁定
3.4,4.6,0.9993238910591794,0.9999379493516414,0.9996309202054103,0.9992618404108208,市场锁定
3.5,4.6,0.9994464361196255,0.9999380891076269,0.9996922626136262,0.9993845252272524,市场锁定
3.6,4.6,0.9995467697258734,0.9999382032982613,0.9997424865120674,0.9994849730241347,市场锁定
3.7,4.6,0.9996289177638216,0.9999382966348943,0.999783607199358,0.9995672143987159,市场锁定
3.8,4.6,0.9996961764081591,0.9999383729492209,0.99981727467869,0.99963454935738,市场锁定
3.9,4.6,0.9997512443882984,0.9999384353612563,0.9998448398747773,0.9996896797495547,市场锁定
4.0,4.6,0.9997963312795283,0.9999384864140269,0.9998674088467776,0.9997348176935552,市场锁定
4.1,4.6,0.9998332461651918,0.9999385281819527,0.9998858871735723,0.9997717743471445,市场锁定
4.2,4.6,0.9998634702279593,0.9999385623583253,0.9999010162931423,0.9998020325862846,市场锁定
4.3,4.6,0.9998882161832877,0.9999385903260873,0.9999134032546875,0.999826806509375,市场锁定
4.4,4.6,0.9999084769401086,0.9999386132152194,0.999923545077664,0.999847090155328,市场锁定
4.5,4.6,0.9999250654414418,0.9999386319493516,0.9999318486953968,0.9998636973907934,市场锁定
4.6,4.6,0.9999386472836733,0.9999386472836733,0.9999386472836733,0.9998772945673466,市场锁定
4.7,4.6,0.9999497674234338,0.9999386598358034,0.9999442136296186,0.9998884272592372,市场锁定
4.8,4.6,0.9999588720437494,0.9999386701109546,0.999948771077352,0.999897542154704,市场锁定
4.9,4.6,0.9999663264568807,0.999938678522459,0.9999525024896698,0.9999050049793397,市场锁定
5.0,4.6,0.9999724297622238,0.9999386854085244,0.999955557585374,0.9999111151707482,市场锁定
0.0,4.7,0.5000000000000016,0.5000000000000112,0.5000000000000064,1.27675647831893e-14,双平台共存
0.1,4.7,0.5001417049990987,0.5009714797402742,0.5005565923696864,0.001113184739372941,双平台共存
0.2,4.7,0.6107369458490064,0.9245925540823368,0.7676647499656716,0.5353294999313432,市场倾斜
0.3,4.7,0.6804947308168415,0.979626318743115,0.8300605247799783,0.6601210495599565,市场倾斜
0.4,4.7,0.7358053574803208,0.9927963453555464,0.8643008514179336,0.7286017028358672,市场倾斜
0.5,4.7,0.7817041372571664,0.9969604396911759,0.8893322884741711,0.7786645769483422,市场倾斜
0.6,4.7,0.8200177860495321,0.9985209206900401,0.9092693533697861,0.8185387067395722,市场锁定
0.7,4.7,0.8519064376394389,0.9991878628739237,0.9255471502566812,0.8510943005133625,市场锁定
0.8,4.7,0.8783346468014563,0.9995058599020987,0.9389202533517775,0.8778405067035551,市场锁定
0.9,4.7,0.900157642930749,0.9996721530718069,0.9499148980012779,0.8998297960025559,市场锁定
1.0,4.7,0.918129043064039,0.9997661489156712,0.958947595989855,0.9178951919797101,市场锁定
