step,u_A,m_A,L_A,seed,C,market_size,n_users,n_merchants
39,0.997,1.0,0.9984999999999999,202702,0.9970044999999998,1500,1000,500
40,0.997,0.996,0.9964999999999999,202702,0.9930245,1500,1000,500
41,0.999,1.0,0.9995,202702,0.9990005000000002,1500,1000,500
42,0.999,0.996,0.9975,202702,0.9950125000000001,1500,1000,500
43,0.999,1.0,0.9995,202702,0.9990005000000002,1500,1000,500
44,0.999,1.0,0.9995,202702,0.9990005000000002,1500,1000,500
45,1.0,0.996,0.998,202702,0.996008,1500,1000,500
46,0.995,0.994,0.9944999999999999,202702,0.9890604999999999,1500,1000,500
47,0.998,0.998,0.998,202702,0.996008,1500,1000,500
48,0.997,1.0,0.9984999999999999,202702,0.9970044999999998,1500,1000,500
49,1.0,0.998,0.999,202702,0.9980020000000001,1500,1000,500
50,0.997,1.0,0.9984999999999999,202702,0.9970044999999998,1500,1000,500
51,0.998,0.998,0.998,202702,0.996008,1500,1000,500
52,0.994,0.998,0.996,202702,0.992032,1500,1000,500
53,0.998,0.998,0.998,202702,0.996008,1500,1000,500
54,0.998,1.0,0.999,202702,0.9980020000000001,1500,1000,500
55,0.998,0.998,0.998,202702,0.996008,1500,1000,500
56,0.999,1.0,0.9995,202702,0.9990005000000002,1500,1000,500
57,0.998,1.0,0.999,202702,0.9980020000000001,1500,1000,500
58,0.999,0.994,0.9964999999999999,202702,0.9930245,1500,1000,500
59,0.999,1.0,0.9995,202702,0.9990005000000002,1500,1000,500
60,0.997,0.998,0.9975,202702,0.9950125000000001,1500,1000,500
0,0.5,0.5,0.5,202703,0.5,1500,1000,500
1,0.457,0.45,0.4535,202703,0.5043245,1500,1000,500
2,0.22,0.21,0.215,202703,0.66245,1500,1000,500
3,0.013,0.014,0.0135,202703,0.9733645000000002,1500,1000,500
4,0.004,0.004,0.004,202703,0.992032,1500,1000,500
5,0.004,0.006,0.005,202703,0.9900500000000001,1500,1000,500
6,0.003,0.004,0.0035,202703,0.9930245000000002,1500,1000,500
7,0.001,0.004,0.0025,202703,0.9950125000000001,1500,1000,500
8,0.001,0.002,0.0015,202703,0.9970045000000001,1500,1000,500
9,0.005,0.0,0.0025,202703,0.9950125000000001,1500,1000,500
10,0.001,0.0,0.0005,202703,0.9990005000000002,1500,1000,500
11,0.002,0.0,0.001,202703,0.9980020000000001,1500,1000,500
12,0.001,0.002,0.0015,202703,0.9970045000000001,1500,1000,500
13,0.006,0.0,0.003,202703,0.9940180000000001,1500,1000,500
14,0.001,0.002,0.0015,202703,0.9970045000000001,1500,1000,500
15,0.0,0.004,0.002,202703,0.996008,1500,1000,500
16,0.002,0.0,0.001,202703,0.9980020000000001,1500,1000,500
17,0.001,0.002,0.0015,202703,0.9970045000000001,1500,1000,500
18,0.005,0.0,0.0025,202703,0.9950125000000001,1500,1000,500
19,0.001,0.0,0.0005,202703,0.9990005000000002,1500,1000,500
20,0.001,0.0,0.0005,202703,0.9990005000000002,1500,1000,500
21,0.002,0.002,0.002,202703,0.996008,1500,1000,500
22,0.001,0.0,0.0005,202703,0.9990005000000002,1500,1000,500
23,0.0,0.004,0.002,202703,0.996008,1500,1000,500
24,0.003,0.002,0.0025,202703,0.9950125000000001,1500,1000,500
25,0.003,0.002,0.0025,202703,0.9950125000000001,1500,1000,500
26,0.005,0.002,0.0035,202703,0.9930245000000002,1500,1000,500
27,0.0,0.002,0.001,202703,0.9980020000000001,1500,1000,500
28,0.001,0.004,0.0025,202703,0.9950125000000001,1500,1000,500
29,0.002,0.004,0.003,202703,0.9940180000000001,1500,1000,500
30,0.003,0.002,0.0025,202703,0.9950125000000001,1500,1000,500
31,0.001,0.002,0.0015,202703,0.9970045000000001,1500,1000,500
32,0.002,0.0,0.001,202703,0.9980020000000001,1500,1000,500
33,0.001,0.0,0.0005,202703,0.9990005000000002,1500,1000,500
34,0.002,0.002,0.002,202703,0.996008,1500,1000,500
35,0.003,0.0,0.0015,202703,0.9970045000000001,1500,1000,500
36,0.005,0.004,0.0045000000000000005,202703,0.9910405000000002,1500,1000,500
37,0.001,0.0,0.0005,202703,0.9990005000000002,1500,1000,500
38,0.002,0.0,0.001,202703,0.9980020000000001,1500,1000,500
39,0.001,0.0,0.0005,202703,0.9990005000000002,1500,1000,500
40,0.001,0.004,0.0025,202703,0.9950125000000001,1500,1000,500
41,0.004,0.0,0.002,202703,0.996008,1500,1000,500
42,0.005,0.006,0.0055,202703,0.9890605000000001,1500,1000,500
43,0.003,0.002,0.0025,202703,0.9950125000000001,1500,1000,500
44,0.002,0.002,0.002,202703,0.996008,1500,1000,500
45,0.002,0.004,0.003,202703,0.9940180000000001,1500,1000,500
46,0.001,0.004,0.0025,202703,0.9950125000000001,1500,1000,500
47,0.0,0.004,0.002,202703,0.996008,1500,1000,500
48,0.003,0.0,0.0015,202703,0.9970045000000001,1500,1000,500
49,0.002,0.0,0.001,202703,0.9980020000000001,1500,1000,500
50,0.002,0.002,0.002,202703,0.996008,1500,1000,500
51,0.005,0.0,0.0025,202703,0.9950125000000001,1500,1000,500
52,0.002,0.004,0.003,202703,0.9940180000000001,1500,1000,500
53,0.003,0.0,0.0015,202703,0.9970045000000001,1500,1000,500
54,0.001,0.0,0.0005,202703,0.9990005000000002,1500,1000,500
55,0.003,0.004,0.0035,202703,0.9930245000000002,1500,1000,500
56,0.002,0.0,0.001,202703,0.9980020000000001,1500,1000,500
57,0.002,0.002,0.002,202703,0.996008,1500,1000,500
58,0.001,0.002,0.0015,202703,0.9970045000000001,1500,1000,500
59,0.002,0.0,0.001,202703,0.9980020000000001,1500,1000,500
60,0.001,0.0,0.0005,202703,0.9990005000000002,1500,1000,500
0,0.5,0.5,0.5,202704,0.5,1500,1000,500
1,0.543,0.548,0.5455000000000001,202704,0.5041405,1500,1000,500
2,0.798,0.774,0.786,202704,0.663592,1500,1000,500
3,0.983,0.99,0.9864999999999999,202704,0.9733645,1500,1000,500
4,0.998,0.996,0.997,202704,0.9940180000000001,1500,1000,500
5,0.999,1.0,0.9995,202704,0.9990005000000002,1500,1000,500
6,0.999,0.998,0.9984999999999999,202704,0.9970044999999998,1500,1000,500
7,0.999,1.0,0.9995,202704,0.9990005000000002,1500,1000,500
8,0.999,0.998,0.9984999999999999,202704,0.9970044999999998,1500,1000,500
9,0.997,0.994,0.9955,202704,0.9910405000000002,1500,1000,500
10,0.999,0.996,0.9975,202704,0.9950125000000001,1500,1000,500
11,0.998,1.0,0.999,202704,0.9980020000000001,1500,1000,500
12,0.999,0.998,0.9984999999999999,202704,0.9970044999999998,1500,1000,500
13,1.0,0.998,0.999,202704,0.9980020000000001,1500,1000,500
14,0.999,0.998,0.9984999999999999,202704,0.9970044999999998,1500,1000,500
15,1.0,0.998,0.999,202704,0.9980020000000001,1500,1000,500
16,0.998,0.998,0.998,202704,0.996008,1500,1000,500
17,0.993,0.996,0.9944999999999999,202704,0.9890604999999999,1500,1000,500
18,0.999,0.998,0.9984999999999999,202704,0.9970044999999998,1500,1000,500
19,0.999,0.998,0.9984999999999999,202704,0.9970044999999998,1500,1000,500
20,0.999,0.998,0.9984999999999999,202704,0.9970044999999998,1500,1000,500
21,0.999,1.0,0.9995,202704,0.9990005000000002,1500,1000,500
22,1.0,0.996,0.998,202704,0.996008,1500,1000,500
23,0.998,1.0,0.999,202704,0.9980020000000001,1500,1000,500
24,0.998,0.998,0.998,202704,0.996008,1500,1000,500
25,0.995,0.998,0.9964999999999999,202704,0.9930245,1500,1000,500
26,0.997,1.0,0.9984999999999999,202704,0.9970044999999998,1500,1000,500
27,0.998,0.998,0.998,202704,0.996008,1500,1000,500
28,0.999,1.0,0.9995,202704,0.9990005000000002,1500,1000,500
29,1.0,0.998,0.999,202704,0.9980020000000001,1500,1000,500
30,0.997,0.996,0.9964999999999999,202704,0.9930245,1500,1000,500
31,0.998,1.0,0.999,202704,0.9980020000000001,1500,1000,500
32,0.996,0.998,0.997,202704,0.9940180000000001,1500,1000,500
33,0.998,0.998,0.998,202704,0.996008,1500,1000,500
34,0.995,0.996,0.9955,202704,0.9910405000000002,1500,1000,500
35,1.0,0.998,0.999,202704,0.9980020000000001,1500,1000,500
36,0.994,0.996,0.995,202704,0.9900500000000001,1500,1000,500
37,0.999,1.0,0.9995,202704,0.9990005000000002,1500,1000,500
38,0.998,0.996,0.997,202704,0.9940180000000001,1500,1000,500
39,0.999,1.0,0.9995,202704,0.9990005000000002,1500,1000,500
40,0.999,0.998,0.9984999999999999,202704,0.9970044999999998,1500,1000,500
41,0.993,0.996,0.9944999999999999,202704,0.9890604999999999,1500,1000,500
42,0.996,1.0,0.998,202704,0.996008,1500,1000,500
43,0.996,0.998,0.997,202704,0.9940180000000001,1500,1000,500
44,0.995,0.998,0.9964999999999999,202704,0.9930245,1500,1000,500
45,0.999,1.0,0.9995,202704,0.9990005000000002,1500,1000,500
46,0.997,0.998,0.9975,202704,0.9950125000000001,1500,1000,500
47,0.998,0.998,0.998,202704,0.996008,1500,1000,500
48,0.998,0.998,0.998,202704,0.996008,1500,1000,500
49,0.999,1.0,0.9995,202704,0.9990005000000002,1500,1000,500
50,0.999,1.0,0.9995,202704,0.9990005000000002,1500,1000,500
51,0.997,1.0,0.9984999999999999,202704,0.9970044999999998,1500,1000,500
52,0.996,0.998,0.997,202704,0.9940180000000001,1500,1000,500
53,0.997,0.992,0.9944999999999999,202704,0.9890604999999999,1500,1000,500
54,0.996,0.998,0.997,202704,0.9940180000000001,1500,1000,500
55,0.997,0.998,0.9975,202704,0.9950125000000001,1500,1000,500
56,0.999,1.0,0.9995,202704,0.9990005000000002,1500,1000,500
57,0.995,0.998,0.9964999999999999,202704,0.9930245,1500,1000,500
58,0.998,0.998,0.998,202704,0.996008,1500,1000,500
59,0.999,1.0,0.9995,202704,0.9990005000000002,1500,1000,500
60,0.996,0.998,0.997,202704,0.9940180000000001,1500,1000,500
0,0.5,0.5,0.5,202705,0.5,1500,1000,500
1,0.567,0.552,0.5595,202705,0.5070805,1500,1000,500
2,0.8,0.798,0.799,202705,0.6788020000000001,1500,1000,500
3,0.985,0.984,0.9844999999999999,202705,0.9694805,1500,1000,500
4,1.0,0.998,0.999,202705,0.9980020000000001,1500,1000,500
5,1.0,0.998,0.999,202705,0.9980020000000001,1500,1000,500
6,0.996,0.998,0.997,202705,0.9940180000000001,1500,1000,500
7,0.997,1.0,0.9984999999999999,202705,0.9970044999999998,1500,1000,500
8,1.0,0.994,0.997,202705,0.9940180000000001,1500,1000,500
9,0.998,1.0,0.999,202705,0.9980020000000001,1500,1000,500
10,0.998,0.998,0.998,202705,0.996008,1500,1000,500
11,0.998,1.0,0.999,202705,0.9980020000000001,1500,1000,500
12,0.997,0.998,0.9975,202705,0.9950125000000001,1500,1000,500
13,0.997,0.998,0.9975,202705,0.9950125000000001,1500,1000,500
14,0.998,0.998,0.998,202705,0.996008,1500,1000,500
15,1.0,0.996,0.998,202705,0.996008,1500,1000,500
16,0.999,0.994,0.9964999999999999,202705,0.9930245,1500,1000,500
17,0.999,0.996,0.9975,202705,0.9950125000000001,1500,1000,500
18,0.999,0.996,0.9975,202705,0.9950125000000001,1500,1000,500
19,1.0,0.996,0.998,202705,0.996008,1500,1000,500
20,0.997,0.998,0.9975,202705,0.9950125000000001,1500,1000,500
21,0.999,1.0,0.9995,202705,0.9990005000000002,1500,1000,500
22,0.996,1.0,0.998,202705,0.996008,1500,1000,500
23,0.998,0.998,0.998,202705,0.996008,1500,1000,500
24,0.998,0.998,0.998,202705,0.996008,1500,1000,500
25,0.998,0.998,0.998,202705,0.996008,1500,1000,500
26,0.998,1.0,0.999,202705,0.9980020000000001,1500,1000,500
27,0.996,0.998,0.997,202705,0.9940180000000001,1500,1000,500
28,0.996,0.996,0.996,202705,0.992032,1500,1000,500
29,0.998,1.0,0.999,202705,0.9980020000000001,1500,1000,500
30,0.998,1.0,0.999,202705,0.9980020000000001,1500,1000,500
31,0.999,0.996,0.9975,202705,0.9950125000000001,1500,1000,500
32,0.999,0.998,0.9984999999999999,202705,0.9970044999999998,1500,1000,500
33,0.999,0.996,0.9975,202705,0.9950125000000001,1500,1000,500
34,0.999,0.998,0.9984999999999999,202705,0.9970044999999998,1500,1000,500
35,0.997,0.998,0.9975,202705,0.9950125000000001,1500,1000,500
36,0.999,0.998,0.9984999999999999,202705,0.9970044999999998,1500,1000,500
37,1.0,1.0,1.0,202705,1.0,1500,1000,500
38,1.0,0.994,0.997,202705,0.9940180000000001,1500,1000,500
39,0.997,0.998,0.9975,202705,0.9950125000000001,1500,1000,500
40,0.999,1.0,0.9995,202705,0.9990005000000002,1500,1000,500
41,0.998,1.0,0.999,202705,0.9980020000000001,1500,1000,500
42,1.0,0.996,0.998,202705,0.996008,1500,1000,500
43,0.998,0.998,0.998,202705,0.996008,1500,1000,500
44,0.998,0.996,0.997,202705,0.9940180000000001,1500,1000,500
45,0.996,1.0,0.998,202705,0.996008,1500,1000,500
46,0.995,1.0,0.9975,202705,0.9950125000000001,1500,1000,500
47,0.996,1.0,0.998,202705,0.996008,1500,1000,500
48,0.996,0.996,0.996,202705,0.992032,1500,1000,500
49,0.996,1.0,0.998,202705,0.996008,1500,1000,500
50,0.998,0.998,0.998,202705,0.996008,1500,1000,500
51,0.996,1.0,0.998,202705,0.996008,1500,1000,500
52,0.996,1.0,0.998,202705,0.996008,1500,1000,500
53,1.0,0.994,0.997,202705,0.9940180000000001,1500,1000,500
54,0.998,1.0,0.999,202705,0.9980020000000001,1500,1000,500
55,0.998,0.996,0.997,202705,0.9940180000000001,1500,1000,500
56,0.999,0.998,0.9984999999999999,202705,0.9970044999999998,1500,1000,500
57,0.998,1.0,0.999,202705,0.9980020000000001,1500,1000,500
58,0.998,0.996,0.997,202705,0.9940180000000001,1500,1000,500
59,0.999,0.998,0.9984999999999999,202705,0.9970044999999998,1500,1000,500
60,0.999,0.996,0.9975,202705,0.9950125000000001,1500,1000,500
0,0.5,0.5,0.5,202706,0.5,1500,1000,500
1,0.407,0.398,0.40249999999999997,202706,0.5190125,1500,1000,500
2,0.119,0.136,0.1275,202706,0.7775125,1500,1000,500
3,0.008,0.004,0.006,202706,0.9880720000000001,1500,1000,500
4,0.001,0.002,0.0015,202706,0.9970045000000001,1500,1000,500
5,0.003,0.006,0.0045000000000000005,202706,0.9910405000000002,1500,1000,500
6,0.002,0.002,0.002,202706,0.996008,1500,1000,500
7,0.001,0.002,0.0015,202706,0.9970045000000001,1500,1000,500
8,0.004,0.002,0.003,202706,0.9940180000000001,1500,1000,500
9,0.003,0.008,0.0055,202706,0.9890605000000001,1500,1000,500
10,0.002,0.002,0.002,202706,0.996008,1500,1000,500
11,0.006,0.008,0.007,202706,0.9860979999999999,1500,1000,500
12,0.003,0.0,0.0015,202706,0.9970045000000001,1500,1000,500
13,0.0,0.0,0.0,202706,1.0,1500,1000,500
14,0.002,0.004,0.003,202706,0.9940180000000001,1500,1000,500
15,0.004,0.0,0.002,202706,0.996008,1500,1000,500
16,0.001,0.004,0.0025,202706,0.9950125000000001,1500,1000,500
17,0.001,0.002,0.0015,202706,0.9970045000000001,1500,1000,500
18,0.002,0.002,0.002,202706,0.996008,1500,1000,500
19,0.0,0.002,0.001,202706,0.9980020000000001,1500,1000,500
20,0.0,0.0,0.0,202706,1.0,1500,1000,500
21,0.001,0.006,0.0035,202706,0.9930245000000002,1500,1000,500
22,0.002,0.004,0.003,202706,0.9940180000000001,1500,1000,500
23,0.0,0.002,0.001,202706,0.9980020000000001,1500,1000,500
24,0.004,0.006,0.005,202706,0.9900500000000001,1500,1000,500
25,0.001,0.0,0.0005,202706,0.9990005000000002,1500,1000,500
26,0.005,0.002,0.0035,202706,0.9930245000000002,1500,1000,500
27,0.003,0.002,0.0025,202706,0.9950125000000001,1500,1000,500
28,0.001,0.004,0.0025,202706,0.9950125000000001,1500,1000,500
29,0.001,0.0,0.0005,202706,0.9990005000000002,1500,1000,500
30,0.0,0.0,0.0,202706,1.0,1500,1000,500
31,0.003,0.002,0.0025,202706,0.9950125000000001,1500,1000,500
32,0.004,0.01,0.007,202706,0.9860979999999999,1500,1000,500
33,0.004,0.0,0.002,202706,0.996008,1500,1000,500
34,0.002,0.002,0.002,202706,0.996008,1500,1000,500
35,0.0,0.002,0.001,202706,0.9980020000000001,1500,1000,500
36,0.003,0.002,0.0025,202706,0.9950125000000001,1500,1000,500
37,0.001,0.004,0.0025,202706,0.9950125000000001,1500,1000,500
38,0.001,0.0,0.0005,202706,0.9990005000000002,1500,1000,500
39,0.001,0.002,0.0015,202706,0.9970045000000001,1500,1000,500
40,0.0,0.0,0.0,202706,1.0,1500,1000,500
41,0.001,0.004,0.0025,202706,0.9950125000000001,1500,1000,500
42,0.001,0.002,0.0015,202706,0.9970045000000001,1500,1000,500
43,0.002,0.004,0.003,202706,0.9940180000000001,1500,1000,500
44,0.001,0.002,0.0015,202706,0.9970045000000001,1500,1000,500
45,0.002,0.0,0.001,202706,0.9980020000000001,1500,1000,500
46,0.003,0.002,0.0025,202706,0.9950125000000001,1500,1000,500
47,0.002,0.004,0.003,202706,0.9940180000000001,1500,1000,500
48,0.003,0.006,0.0045000000000000005,202706,0.9910405000000002,1500,1000,500
49,0.003,0.004,0.0035,202706,0.9930245000000002,1500,1000,500
50,0.002,0.004,0.003,202706,0.9940180000000001,1500,1000,500
51,0.003,0.002,0.0025,202706,0.9950125000000001,1500,1000,500
52,0.0,0.004,0.002,202706,0.996008,1500,1000,500
53,0.001,0.004,0.0025,202706,0.9950125000000001,1500,1000,500
54,0.003,0.0,0.0015,202706,0.9970045000000001,1500,1000,500
55,0.001,0.0,0.0005,202706,0.9990005000000002,1500,1000,500
56,0.001,0.002,0.0015,202706,0.9970045000000001,1500,1000,500
57,0.001,0.0,0.0005,202706,0.9990005000000002,1500,1000,500
58,0.0,0.0,0.0,202706,1.0,1500,1000,500
59,0.002,0.002,0.002,202706,0.996008,1500,1000,500
60,0.002,0.0,0.001,202706,0.9980020000000001,1500,1000,500
0,0.5,0.5,0.5,202707,0.5,1500,1000,500
1,0.692,0.666,0.679,202707,0.5640820000000001,1500,1000,500
2,0.951,0.964,0.9575,202707,0.9186125,1500,1000,500
3,0.996,0.998,0.997,202707,0.9940180000000001,1500,1000,500
4,0.997,0.996,0.9964999999999999,202707,0.9930245,1500,1000,500
5,0.995,1.0,0.9975,202707,0.9950125000000001,1500,1000,500
6,0.999,1.0,0.9995,202707,0.9990005000000002,1500,1000,500
7,0.999,1.0,0.9995,202707,0.9990005000000002,1500,1000,500
8,0.996,1.0,0.998,202707,0.996008,1500,1000,500
9,0.998,0.996,0.997,202707,0.9940180000000001,1500,1000,500
10,0.999,0.998,0.9984999999999999,202707,0.9970044999999998,1500,1000,500
11,0.997,0.994,0.9955,202707,0.9910405000000002,1500,1000,500
12,0.999,1.0,0.9995,202707,0.9990005000000002,1500,1000,500
13,0.999,0.998,0.9984999999999999,202707,0.9970044999999998,1500,1000,500
14,0.999,0.998,0.9984999999999999,202707,0.9970044999999998,1500,1000,500
15,0.997,1.0,0.9984999999999999,202707,0.9970044999999998,1500,1000,500
16,0.996,0.998,0.997,202707,0.9940180000000001,1500,1000,500
17,0.999,0.998,0.9984999999999999,202707,0.9970044999999998,1500,1000,500
18,0.998,0.998,0.998,202707,0.996008,1500,1000,500
19,0.999,1.0,0.9995,202707,0.9990005000000002,1500,1000,500
20,0.998,0.998,0.998,202707,0.996008,1500,1000,500
21,0.998,0.998,0.998,202707,0.996008,1500,1000,500
22,0.999,0.998,0.9984999999999999,202707,0.9970044999999998,1500,1000,500
23,0.998,0.996,0.997,202707,0.9940180000000001,1500,1000,500
24,0.996,0.996,0.996,202707,0.992032,1500,1000,500
25,0.999,0.998,0.9984999999999999,202707,0.9970044999999998,1500,1000,500
26,0.998,0.998,0.998,202707,0.996008,1500,1000,500
27,0.998,0.996,0.997,202707,0.9940180000000001,1500,1000,500
28,0.998,0.998,0.998,202707,0.996008,1500,1000,500
29,0.997,0.998,0.9975,202707,0.9950125000000001,1500,1000,500
30,0.997,1.0,0.9984999999999999,202707,0.9970044999999998,1500,1000,500
31,0.999,0.996,0.9975,202707,0.9950125000000001,1500,1000,500
32,0.999,1.0,0.9995,202707,0.9990005000000002,1500,1000,500
33,0.999,0.998,0.9984999999999999,202707,0.9970044999999998,1500,1000,500
34,0.998,0.994,0.996,202707,0.992032,1500,1000,500
35,0.998,0.998,0.998,202707,0.996008,1500,1000,500
36,1.0,1.0,1.0,202707,1.0,1500,1000,500
37,0.997,0.998,0.9975,202707,0.9950125000000001,1500,1000,500
38,0.997,0.998,0.9975,202707,0.9950125000000001,1500,1000,500
39,0.998,1.0,0.999,202707,0.9980020000000001,1500,1000,500
40,0.999,0.998,0.9984999999999999,202707,0.9970044999999998,1500,1000,500
41,0.998,0.996,0.997,202707,0.9940180000000001,1500,1000,500
42,0.997,0.998,0.9975,202707,0.9950125000000001,1500,1000,500
43,0.998,0.998,0.998,202707,0.996008,1500,1000,500
44,0.999,1.0,0.9995,202707,0.9990005000000002,1500,1000,500
45,0.996,0.996,0.996,202707,0.992032,1500,1000,500
46,0.998,0.996,0.997,202707,0.9940180000000001,1500,1000,500
47,0.998,0.998,0.998,202707,0.996008,1500,1000,500
48,0.998,1.0,0.999,202707,0.9980020000000001,1500,1000,500
49,0.999,1.0,0.9995,202707,0.9990005000000002,1500,1000,500
50,0.997,0.998,0.9975,202707,0.9950125000000001,1500,1000,500
51,1.0,1.0,1.0,202707,1.0,1500,1000,500
52,1.0,0.998,0.999,202707,0.9980020000000001,1500,1000,500
53,0.998,1.0,0.999,202707,0.9980020000000001,1500,1000,500
54,0.999,0.998,0.9984999999999999,202707,0.9970044999999998,1500,1000,500
55,0.999,0.998,0.9984999999999999,202707,0.9970044999999998,1500,1000,500
56,1.0,1.0,1.0,202707,1.0,1500,1000,500
57,0.997,0.998,0.9975,202707,0.9950125000000001,1500,1000,500
58,0.997,0.996,0.9964999999999999,202707,0.9930245,1500,1000,500
59,0.997,0.998,0.9975,202707,0.9950125000000001,1500,1000,500
60,0.996,1.0,0.998,202707,0.996008,1500,1000,500
0,0.5,0.5,0.5,202708,0.5,1500,1000,500
1,0.507,0.496,0.5015000000000001,202708,0.5000045,1500,1000,500
2,0.538,0.548,0.543,202708,0.503698,1500,1000,500
3,0.805,0.784,0.7945,202708,0.6734605,1500,1000,500
4,0.988,0.984,0.986,202708,0.9723919999999999,1500,1000,500
5,0.996,1.0,0.998,202708,0.996008,1500,1000,500
6,0.999,0.992,0.9955,202708,0.9910405000000002,1500,1000,500
7,0.998,0.998,0.998,202708,0.996008,1500,1000,500
8,0.999,0.998,0.9984999999999999,202708,0.9970044999999998,1500,1000,500
9,0.995,0.998,0.9964999999999999,202708,0.9930245,1500,1000,500
10,0.996,0.998,0.997,202708,0.9940180000000001,1500,1000,500
11,0.999,0.994,0.9964999999999999,202708,0.9930245,1500,1000,500
12,1.0,0.998,0.999,202708,0.9980020000000001,1500,1000,500
13,0.999,1.0,0.9995,202708,0.9990005000000002,1500,1000,500
14,0.997,1.0,0.9984999999999999,202708,0.9970044999999998,1500,1000,500
15,0.995,1.0,0.9975,202708,0.9950125000000001,1500,1000,500
16,0.997,0.998,0.9975,202708,0.9950125000000001,1500,1000,500
17,0.998,0.998,0.998,202708,0.996008,1500,1000,500
18,0.999,1.0,0.9995,202708,0.9990005000000002,1500,1000,500
19,0.998,0.996,0.997,202708,0.9940180000000001,1500,1000,500
20,0.998,1.0,0.999,202708,0.9980020000000001,1500,1000,500
21,1.0,1.0,1.0,202708,1.0,1500,1000,500
22,0.996,1.0,0.998,202708,0.996008,1500,1000,500
23,0.999,0.998,0.9984999999999999,202708,0.9970044999999998,1500,1000,500
24,0.999,0.998,0.9984999999999999,202708,0.9970044999999998,1500,1000,500
