multi_home_cost,rho,seed,final_L,concentration,lock_state,success,time_to_success,total_subsidy_spend,roi,final_multi_share
0.05,0.3,6302,0.759,0.6341620000000001,coexist,1.0,7.0,0.0,0.0,0.49333333333333335
0.05,0.3,6303,0.716,0.5933120000000001,coexist,1.0,4.0,0.0,0.0,0.5733333333333334
0.05,0.3,6304,0.806,0.6872720000000001,A_lock,1.0,4.0,0.0,0.0,0.4066666666666667
0.05,0.3,6305,0.17533333333333334,0.7108168888888888,B_lock,0.0,,0.0,0.0,0.5466666666666666
0.05,0.3,6306,0.8069999999999999,0.6884979999999998,A_lock,1.0,3.0,0.0,0.0,0.41333333333333333
0.05,0.3,6307,0.7566666666666666,0.6317555555555554,coexist,1.0,5.0,0.0,0.0,0.5333333333333333
0.05,0.3,6308,0.7373333333333334,0.6126542222222222,coexist,1.0,5.0,0.0,0.0,0.5266666666666666
0.05,0.3,6309,0.741,0.6161620000000001,coexist,1.0,8.0,0.0,0.0,0.5066666666666667
0.05,0.3,6310,0.7013333333333334,0.5810702222222223,coexist,1.0,5.0,0.0,0.0,0.5533333333333333
0.05,0.3,6311,0.7353333333333334,0.6107635555555555,coexist,1.0,5.0,0.0,0.0,0.5466666666666666
0.05,0.3,6312,0.1403333333333333,0.7587202222222222,B_lock,0.0,,0.0,0.0,0.5133333333333333
0.05,0.3,6313,0.16999999999999998,0.7178000000000001,B_lock,0.0,,0.0,0.0,0.5666666666666667
0.05,0.3,6314,0.7546666666666666,0.6297102222222222,coexist,1.0,9.0,0.0,0.0,0.4866666666666667
0.05,0.3,6315,0.7523333333333333,0.6273442222222221,coexist,1.0,8.0,0.0,0.0,0.49333333333333335
0.05,0.3,6316,0.77,0.6457999999999999,coexist,1.0,4.0,0.0,0.0,0.4666666666666667
0.05,0.3,6317,0.717,0.5941779999999999,coexist,1.0,4.0,0.0,0.0,0.5466666666666666
0.05,0.3,6318,0.137,0.763538,B_lock,0.0,,0.0,0.0,0.5133333333333333
0.05,0.3,6319,0.7473333333333334,0.6223475555555555,coexist,1.0,4.0,0.0,0.0,0.49333333333333335
0.05,0.3,6320,0.678,0.563368,coexist,1.0,9.0,0.0,0.0,0.5533333333333333
0.05,0.3,6321,0.15266666666666667,0.7412808888888889,B_lock,0.0,,0.0,0.0,0.54
0.05,0.3,6322,0.7093333333333334,0.5876408888888889,coexist,1.0,6.0,0.0,0.0,0.54
0.05,0.3,6323,0.7093333333333334,0.5876408888888889,coexist,1.0,5.0,0.0,0.0,0.5733333333333334
0.05,0.3,6324,0.7906666666666666,0.6689742222222221,coexist,1.0,2.0,0.0,0.0,0.46
0.05,0.3,6325,0.17466666666666666,0.7116835555555556,B_lock,0.0,,0.0,0.0,0.5866666666666667
0.05,0.3,6326,0.7413333333333334,0.6164835555555557,coexist,1.0,5.0,0.0,0.0,0.4866666666666667
0.05,0.3,6327,0.6809999999999999,0.565522,coexist,1.0,5.0,0.0,0.0,0.54
0.05,0.3,6328,0.7723333333333333,0.6483308888888888,coexist,1.0,6.0,0.0,0.0,0.49333333333333335
0.05,0.3,6329,0.7196666666666667,0.5965068888888889,coexist,1.0,10.0,0.0,0.0,0.4866666666666667
0.05,0.3,6330,0.7853333333333333,0.6628302222222222,coexist,1.0,5.0,0.0,0.0,0.41333333333333333
0.05,0.3,6331,0.7623333333333333,0.6376375555555556,coexist,1.0,4.0,0.0,0.0,0.46
0.05,0.3,6332,0.696,0.576832,coexist,1.0,9.0,0.0,0.0,0.54
0.05,0.3,6333,0.13699999999999998,0.763538,B_lock,0.0,,0.0,0.0,0.48
0.05,0.3,6334,0.772,0.6479680000000001,coexist,1.0,2.0,0.0,0.0,0.44666666666666666
0.05,0.3,6335,0.792,0.670528,coexist,1.0,9.0,0.0,0.0,0.44666666666666666
0.05,0.3,6336,0.13766666666666666,0.7625708888888889,B_lock,0.0,,0.0,0.0,0.44
0.05,0.3,6337,0.7223333333333333,0.5988642222222222,coexist,1.0,10.0,0.0,0.0,0.5933333333333334
0.05,0.3,6338,0.6983333333333333,0.5786722222222221,coexist,1.0,5.0,0.0,0.0,0.5
0.05,0.3,6339,0.7753333333333333,0.6516168888888889,coexist,1.0,4.0,0.0,0.0,0.48
0.05,0.3,6340,0.7426666666666667,0.6177742222222222,coexist,1.0,5.0,0.0,0.0,0.54
0.05,0.3,6341,0.6980000000000001,0.578408,coexist,1.0,4.0,0.0,0.0,0.52
0.05,0.3,6342,0.7703333333333333,0.6461602222222222,coexist,1.0,7.0,0.0,0.0,0.44666666666666666
0.05,0.3,6343,0.17533333333333334,0.7108168888888888,B_lock,0.0,,0.0,0.0,0.58
0.05,0.3,6344,0.21000000000000002,0.6682000000000001,coexist,0.0,,0.0,0.0,0.5333333333333333
0.05,0.3,6345,0.22633333333333333,0.6497868888888889,coexist,0.0,,0.0,0.0,0.52
0.05,0.3,6346,0.7806666666666666,0.6575475555555554,coexist,1.0,9.0,0.0,0.0,0.46
0.05,0.3,6347,0.14600000000000002,0.750632,B_lock,0.0,,0.0,0.0,0.47333333333333333
0.05,0.3,6348,0.739,0.614242,coexist,1.0,8.0,0.0,0.0,0.49333333333333335
0.05,0.3,6349,0.154,0.7394319999999999,B_lock,0.0,,0.0,0.0,0.49333333333333335
0.05,0.4,6300,0.8156666666666667,0.6992908888888889,A_lock,1.0,2.0,0.0,0.0,0.4533333333333333
0.05,0.4,6301,0.7113333333333334,0.5893235555555556,coexist,1.0,6.0,0.0,0.0,0.5733333333333334
0.05,0.4,6302,0.7836666666666667,0.6609335555555556,coexist,1.0,5.0,0.0,0.0,0.49333333333333335
0.05,0.4,6303,0.7446666666666666,0.6197235555555556,coexist,1.0,3.0,0.0,0.0,0.5733333333333334
0.05,0.4,6304,0.8263333333333334,0.7129868888888888,A_lock,1.0,3.0,0.0,0.0,0.4066666666666667
0.05,0.4,6305,0.2026666666666667,0.6768142222222222,coexist,0.0,,0.0,0.0,0.5466666666666666
0.05,0.4,6306,0.8276666666666667,0.7147308888888888,A_lock,1.0,2.0,0.0,0.0,0.41333333333333333
0.05,0.4,6307,0.7833333333333333,0.6605555555555556,coexist,1.0,5.0,0.0,0.0,0.5333333333333333
0.05,0.4,6308,0.7636666666666667,0.6390402222222222,coexist,1.0,4.0,0.0,0.0,0.5266666666666666
0.05,0.4,6309,0.7663333333333333,0.6418668888888888,coexist,1.0,7.0,0.0,0.0,0.5066666666666667
0.05,0.4,6310,0.7290000000000001,0.6048820000000001,coexist,1.0,4.0,0.0,0.0,0.5533333333333333
0.05,0.4,6311,0.7626666666666666,0.6379875555555554,coexist,1.0,4.0,0.0,0.0,0.5466666666666666
0.05,0.4,6312,0.16600000000000004,0.723112,B_lock,0.0,,0.0,0.0,0.5133333333333333
0.05,0.4,6313,0.19833333333333333,0.6820055555555555,B_lock,0.0,,0.0,0.0,0.5666666666666667
0.05,0.4,6314,0.7789999999999999,0.6556819999999999,coexist,1.0,8.0,0.0,0.0,0.4866666666666667
0.05,0.4,6315,0.777,0.6534580000000001,coexist,1.0,7.0,0.0,0.0,0.49333333333333335
0.05,0.4,6316,0.7933333333333333,0.672088888888889,coexist,1.0,3.0,0.0,0.0,0.4666666666666667
0.05,0.4,6317,0.7443333333333333,0.6193975555555555,coexist,1.0,3.0,0.0,0.0,0.5466666666666666
0.05,0.4,6318,0.16266666666666668,0.7275875555555554,B_lock,0.0,,0.0,0.0,0.5133333333333333
0.05,0.4,6319,0.772,0.6479680000000001,coexist,1.0,3.0,0.0,0.0,0.49333333333333335
0.05,0.4,6320,0.7056666666666667,0.5845975555555556,coexist,1.0,5.0,0.0,0.0,0.5533333333333333
0.05,0.4,6321,0.17966666666666667,0.7052268888888888,B_lock,0.0,,0.0,0.0,0.54
0.05,0.4,6322,0.7363333333333333,0.6117068888888888,coexist,1.0,6.0,0.0,0.0,0.54
0.05,0.4,6323,0.738,0.613288,coexist,1.0,4.0,0.0,0.0,0.5733333333333334
0.05,0.4,6324,0.8136666666666668,0.6967735555555556,A_lock,1.0,2.0,0.0,0.0,0.46
0.05,0.4,6325,0.20400000000000001,0.675232,coexist,0.0,,0.0,0.0,0.5866666666666667
0.05,0.4,6326,0.7656666666666667,0.6411575555555555,coexist,1.0,4.0,0.0,0.0,0.4866666666666667
0.05,0.4,6327,0.708,0.5865279999999999,coexist,1.0,4.0,0.0,0.0,0.54
0.05,0.4,6328,0.7969999999999999,0.676418,coexist,1.0,5.0,0.0,0.0,0.49333333333333335
0.05,0.4,6329,0.744,0.6190720000000001,coexist,1.0,9.0,0.0,0.0,0.4866666666666667
0.05,0.4,6330,0.806,0.6872720000000001,A_lock,1.0,4.0,0.0,0.0,0.41333333333333333
0.05,0.4,6331,0.7853333333333333,0.6628302222222222,coexist,1.0,3.0,0.0,0.0,0.46
0.05,0.4,6332,0.7230000000000001,0.599458,coexist,1.0,9.0,0.0,0.0,0.54
0.05,0.4,6333,0.161,0.7298419999999999,B_lock,0.0,,0.0,0.0,0.48
0.05,0.4,6334,0.7943333333333333,0.6732642222222223,coexist,1.0,2.0,0.0,0.0,0.44666666666666666
0.05,0.4,6335,0.8143333333333334,0.697610888888889,A_lock,1.0,9.0,0.0,0.0,0.44666666666666666
0.05,0.4,6336,0.15966666666666668,0.7316535555555557,B_lock,0.0,,0.0,0.0,0.44
0.05,0.4,6337,0.752,0.627008,coexist,1.0,9.0,0.0,0.0,0.5933333333333334
0.05,0.4,6338,0.7233333333333334,0.5997555555555556,coexist,1.0,3.0,0.0,0.0,0.5
0.05,0.4,6339,0.7993333333333333,0.679200888888889,coexist,1.0,3.0,0.0,0.0,0.48
0.05,0.4,6340,0.7696666666666667,0.6454402222222222,coexist,1.0,5.0,0.0,0.0,0.54
0.05,0.4,6341,0.724,0.600352,coexist,1.0,4.0,0.0,0.0,0.52
0.05,0.4,6342,0.7926666666666666,0.6713075555555554,coexist,1.0,6.0,0.0,0.0,0.44666666666666666
0.05,0.4,6343,0.20433333333333337,0.6748375555555555,coexist,0.0,,0.0,0.0,0.58
0.05,0.4,6344,0.23666666666666666,0.6386888888888889,coexist,0.0,,0.0,0.0,0.5333333333333333
0.05,0.4,6345,0.25233333333333335,0.6226775555555556,coexist,0.0,,0.0,0.0,0.52
0.05,0.4,6346,0.8036666666666668,0.6844268888888889,A_lock,1.0,8.0,0.0,0.0,0.46
0.05,0.4,6347,0.16966666666666666,0.7182402222222223,B_lock,0.0,,0.0,0.0,0.47333333333333333
0.05,0.4,6348,0.7636666666666667,0.6390402222222222,coexist,1.0,7.0,0.0,0.0,0.49333333333333335
0.05,0.4,6349,0.17866666666666667,0.7065102222222223,B_lock,0.0,,0.0,0.0,0.49333333333333335
0.05,0.5,6300,0.8383333333333334,0.728938888888889,A_lock,1.0,2.0,0.0,0.0,0.4533333333333333
0.05,0.5,6301,0.74,0.6152,coexist,1.0,5.0,0.0,0.0,0.5733333333333334
0.05,0.5,6302,0.8083333333333333,0.6901388888888889,A_lock,1.0,2.0,0.0,0.0,0.49333333333333335
0.05,0.5,6303,0.7733333333333333,0.6494222222222221,coexist,1.0,3.0,0.0,0.0,0.5733333333333334
0.05,0.5,6304,0.8466666666666667,0.7403555555555557,A_lock,1.0,3.0,0.0,0.0,0.4066666666666667
0.05,0.5,6305,0.22999999999999998,0.6457999999999999,coexist,0.0,,0.0,0.0,0.5466666666666666
0.05,0.5,6306,0.8483333333333334,0.7426722222222224,A_lock,1.0,2.0,0.0,0.0,0.41333333333333333
0.05,0.5,6307,0.81,0.6922000000000001,A_lock,1.0,3.0,0.0,0.0,0.5333333333333333
0.05,0.5,6308,0.79,0.6682000000000001,coexist,1.0,4.0,0.0,0.0,0.5266666666666666
0.05,0.5,6309,0.7916666666666667,0.6701388888888891,coexist,1.0,5.0,0.0,0.0,0.5066666666666667
0.05,0.5,6310,0.7566666666666667,0.6317555555555556,coexist,1.0,4.0,0.0,0.0,0.5533333333333333
0.05,0.5,6311,0.79,0.6682000000000001,coexist,1.0,2.0,0.0,0.0,0.5466666666666666
0.05,0.5,6312,0.19166666666666665,0.6901388888888889,B_lock,0.0,,0.0,0.0,0.5133333333333333
0.05,0.5,6313,0.22666666666666668,0.6494222222222221,coexist,0.0,,0.0,0.0,0.5666666666666667
0.05,0.5,6314,0.8033333333333333,0.6840222222222223,A_lock,1.0,8.0,0.0,0.0,0.4866666666666667
0.05,0.5,6315,0.8016666666666667,0.6820055555555558,A_lock,1.0,5.0,0.0,0.0,0.49333333333333335
0.05,0.5,6316,0.8166666666666667,0.7005555555555556,A_lock,1.0,2.0,0.0,0.0,0.4666666666666667
0.05,0.5,6317,0.7716666666666667,0.6476055555555555,coexist,1.0,2.0,0.0,0.0,0.5466666666666666
0.05,0.5,6318,0.18833333333333332,0.6942722222222222,B_lock,0.0,,0.0,0.0,0.5133333333333333
0.05,0.5,6319,0.7966666666666666,0.6760222222222221,coexist,1.0,3.0,0.0,0.0,0.49333333333333335
0.05,0.5,6320,0.7333333333333334,0.608888888888889,coexist,1.0,3.0,0.0,0.0,0.5533333333333333
0.05,0.5,6321,0.20666666666666667,0.672088888888889,coexist,0.0,,0.0,0.0,0.54
0.05,0.5,6322,0.7633333333333333,0.6386888888888889,coexist,1.0,4.0,0.0,0.0,0.54
0.05,0.5,6323,0.7666666666666666,0.6422222222222222,coexist,1.0,3.0,0.0,0.0,0.5733333333333334
0.05,0.5,6324,0.8366666666666667,0.7266888888888889,A_lock,1.0,2.0,0.0,0.0,0.46
0.05,0.5,6325,0.23333333333333334,0.6422222222222221,coexist,0.0,,0.0,0.0,0.5866666666666667
0.05,0.5,6326,0.79,0.6682000000000001,coexist,1.0,3.0,0.0,0.0,0.4866666666666667
0.05,0.5,6327,0.735,0.6104499999999999,coexist,1.0,4.0,0.0,0.0,0.54
0.05,0.5,6328,0.8216666666666667,0.7069388888888888,A_lock,1.0,4.0,0.0,0.0,0.49333333333333335
0.05,0.5,6329,0.7683333333333333,0.6440055555555555,coexist,1.0,8.0,0.0,0.0,0.4866666666666667
0.05,0.5,6330,0.8266666666666667,0.7134222222222222,A_lock,1.0,2.0,0.0,0.0,0.41333333333333333
0.05,0.5,6331,0.8083333333333333,0.6901388888888889,A_lock,1.0,2.0,0.0,0.0,0.46
0.05,0.5,6332,0.75,0.625,coexist,1.0,8.0,0.0,0.0,0.54
0.05,0.5,6333,0.185,0.6984499999999999,B_lock,0.0,,0.0,0.0,0.48
0.05,0.5,6334,0.8166666666666667,0.7005555555555556,A_lock,1.0,2.0,0.0,0.0,0.44666666666666666
0.05,0.5,6335,0.8366666666666667,0.7266888888888889,A_lock,1.0,3.0,0.0,0.0,0.44666666666666666
0.05,0.5,6336,0.18166666666666667,0.7026722222222223,B_lock,0.0,,0.0,0.0,0.44
0.05,0.5,6337,0.7816666666666667,0.6586722222222223,coexist,1.0,8.0,0.0,0.0,0.5933333333333334
0.05,0.5,6338,0.7483333333333333,0.6233388888888889,coexist,1.0,3.0,0.0,0.0,0.5
0.05,0.5,6339,0.8233333333333334,0.7090888888888889,A_lock,1.0,3.0,0.0,0.0,0.48
0.05,0.5,6340,0.7966666666666666,0.6760222222222221,coexist,1.0,4.0,0.0,0.0,0.54
0.05,0.5,6341,0.75,0.625,coexist,1.0,3.0,0.0,0.0,0.52
0.05,0.5,6342,0.815,0.69845,A_lock,1.0,4.0,0.0,0.0,0.44666666666666666
0.05,0.5,6343,0.23333333333333334,0.6422222222222221,coexist,0.0,,0.0,0.0,0.58
0.05,0.5,6344,0.2633333333333333,0.6120222222222222,coexist,0.0,,0.0,0.0,0.5333333333333333
0.05,0.5,6345,0.2783333333333333,0.5982722222222223,coexist,0.0,,0.0,0.0,0.52
0.05,0.5,6346,0.8266666666666667,0.7134222222222222,A_lock,1.0,7.0,0.0,0.0,0.46
0.05,0.5,6347,0.19333333333333336,0.6880888888888888,B_lock,0.0,,0.0,0.0,0.47333333333333333
0.05,0.5,6348,0.7883333333333333,0.6662722222222222,coexist,1.0,7.0,0.0,0.0,0.49333333333333335
0.05,0.5,6349,0.20333333333333334,0.6760222222222221,coexist,0.0,,0.0,0.0,0.49333333333333335
0.05,0.6,6300,0.861,0.760642,A_lock,1.0,2.0,0.0,0.0,0.4533333333333333
0.05,0.6,6301,0.7686666666666666,0.6443635555555556,coexist,1.0,5.0,0.0,0.0,0.5733333333333334
0.05,0.6,6302,0.833,0.721778,A_lock,1.0,2.0,0.0,0.0,0.49333333333333335
0.05,0.6,6303,0.8019999999999999,0.6824079999999999,A_lock,1.0,2.0,0.0,0.0,0.5733333333333334
0.05,0.6,6304,0.867,0.7693779999999999,A_lock,1.0,2.0,0.0,0.0,0.4066666666666667
0.05,0.6,6305,0.2573333333333333,0.6177742222222222,coexist,0.0,,0.0,0.0,0.5466666666666666
0.05,0.6,6306,0.869,0.772322,A_lock,1.0,2.0,0.0,0.0,0.41333333333333333
0.05,0.6,6307,0.8366666666666667,0.7266888888888889,A_lock,1.0,2.0,0.0,0.0,0.5333333333333333
0.05,0.6,6308,0.8163333333333334,0.7001335555555557,A_lock,1.0,3.0,0.0,0.0,0.5266666666666666
0.05,0.6,6309,0.817,0.7009779999999999,A_lock,1.0,5.0,0.0,0.0,0.5066666666666667
0.05,0.6,6310,0.7843333333333333,0.6616908888888888,coexist,1.0,3.0,0.0,0.0,0.5533333333333333
0.05,0.6,6311,0.8173333333333334,0.701400888888889,A_lock,1.0,2.0,0.0,0.0,0.5466666666666666
0.05,0.6,6312,0.21733333333333332,0.6598008888888889,coexist,0.0,,0.0,0.0,0.5133333333333333
0.05,0.6,6313,0.255,0.62005,coexist,0.0,,0.0,0.0,0.5666666666666667
0.05,0.6,6314,0.8276666666666667,0.7147308888888888,A_lock,1.0,6.0,0.0,0.0,0.4866666666666667
0.05,0.6,6315,0.8263333333333334,0.7129868888888888,A_lock,1.0,4.0,0.0,0.0,0.49333333333333335
0.05,0.6,6316,0.8400000000000001,0.7312000000000001,A_lock,1.0,1.0,0.0,0.0,0.4666666666666667
0.05,0.6,6317,0.7989999999999999,0.6788019999999999,coexist,1.0,2.0,0.0,0.0,0.5466666666666666
0.05,0.6,6318,0.214,0.663592,coexist,0.0,,0.0,0.0,0.5133333333333333
0.05,0.6,6319,0.8213333333333332,0.7065102222222222,A_lock,1.0,2.0,0.0,0.0,0.49333333333333335
0.05,0.6,6320,0.761,0.636242,coexist,1.0,2.0,0.0,0.0,0.5533333333333333
0.05,0.6,6321,0.23366666666666666,0.6418668888888888,coexist,0.0,,0.0,0.0,0.54
0.05,0.6,6322,0.7903333333333333,0.6685868888888888,coexist,1.0,3.0,0.0,0.0,0.54
0.05,0.6,6323,0.7953333333333333,0.6744435555555555,coexist,1.0,2.0,0.0,0.0,0.5733333333333334
0.05,0.6,6324,0.8596666666666666,0.758720222222222,A_lock,1.0,1.0,0.0,0.0,0.46
0.05,0.6,6325,0.26266666666666666,0.6126542222222223,coexist,0.0,,0.0,0.0,0.5866666666666667
0.05,0.6,6326,0.8143333333333334,0.697610888888889,A_lock,1.0,2.0,0.0,0.0,0.4866666666666667
0.05,0.6,6327,0.762,0.6372880000000001,coexist,1.0,3.0,0.0,0.0,0.54
0.05,0.6,6328,0.8463333333333333,0.7398935555555555,A_lock,1.0,3.0,0.0,0.0,0.49333333333333335
0.05,0.6,6329,0.7926666666666666,0.6713075555555554,coexist,1.0,3.0,0.0,0.0,0.4866666666666667
0.05,0.6,6330,0.8473333333333333,0.7412808888888889,A_lock,1.0,2.0,0.0,0.0,0.41333333333333333
0.05,0.6,6331,0.8313333333333333,0.7195635555555555,A_lock,1.0,2.0,0.0,0.0,0.46
0.05,0.6,6332,0.7769999999999999,0.6534579999999999,coexist,1.0,8.0,0.0,0.0,0.54
0.05,0.6,6333,0.209,0.669362,coexist,0.0,,0.0,0.0,0.48
0.05,0.6,6334,0.839,0.7298419999999999,A_lock,1.0,1.0,0.0,0.0,0.44666666666666666
0.05,0.6,6335,0.859,0.757762,A_lock,1.0,2.0,0.0,0.0,0.44666666666666666
0.05,0.6,6336,0.20366666666666666,0.675626888888889,coexist,0.0,,0.0,0.0,0.44
0.05,0.6,6337,0.8113333333333332,0.6938568888888887,A_lock,1.0,2.0,0.0,0.0,0.5933333333333334
0.05,0.6,6338,0.7733333333333333,0.6494222222222221,coexist,1.0,2.0,0.0,0.0,0.5
0.05,0.6,6339,0.8473333333333333,0.7412808888888889,A_lock,1.0,2.0,0.0,0.0,0.48
0.05,0.6,6340,0.8236666666666667,0.7095202222222221,A_lock,1.0,2.0,0.0,0.0,0.54
0.05,0.6,6341,0.776,0.652352,coexist,1.0,2.0,0.0,0.0,0.52
0.05,0.6,6342,0.8373333333333334,0.7275875555555555,A_lock,1.0,3.0,0.0,0.0,0.44666666666666666
0.05,0.6,6343,0.2623333333333333,0.612970888888889,coexist,0.0,,0.0,0.0,0.58
0.05,0.6,6344,0.29000000000000004,0.5882000000000001,coexist,0.0,,0.0,0.0,0.5333333333333333
0.05,0.6,6345,0.30433333333333334,0.5765708888888889,coexist,0.0,,0.0,0.0,0.52
0.05,0.6,6346,0.8496666666666666,0.7445335555555554,A_lock,1.0,3.0,0.0,0.0,0.46
0.05,0.6,6347,0.21700000000000003,0.6601779999999999,coexist,0.0,,0.0,0.0,0.47333333333333333
0.05,0.6,6348,0.813,0.695938,A_lock,1.0,2.0,0.0,0.0,0.49333333333333335
0.05,0.6,6349,0.228,0.6479680000000001,coexist,0.0,,0.0,0.0,0.49333333333333335
0.05,0.7,6300,0.8836666666666666,0.7944002222222222,A_lock,1.0,1.0,0.0,0.0,0.4533333333333333
0.05,0.7,6301,0.7973333333333333,0.6768142222222222,coexist,1.0,1.0,0.0,0.0,0.5733333333333334
0.05,0.7,6302,0.8576666666666666,0.7558508888888888,A_lock,1.0,1.0,0.0,0.0,0.49333333333333335
0.05,0.7,6303,0.8306666666666667,0.7186808888888889,A_lock,1.0,1.0,0.0,0.0,0.5733333333333334
0.05,0.7,6304,0.8873333333333333,0.8000542222222222,A_lock,1.0,1.0,0.0,0.0,0.4066666666666667
0.05,0.7,6305,0.2846666666666667,0.5927368888888889,coexist,0.0,,0.0,0.0,0.5466666666666666
0.05,0.7,6306,0.8896666666666666,0.8036802222222221,A_lock,1.0,1.0,0.0,0.0,0.41333333333333333
0.05,0.7,6307,0.8633333333333333,0.7640222222222222,A_lock,1.0,2.0,0.0,0.0,0.5333333333333333
0.05,0.7,6308,0.8426666666666667,0.7348408888888889,A_lock,1.0,2.0,0.0,0.0,0.5266666666666666
0.05,0.7,6309,0.8423333333333334,0.7343842222222223,A_lock,1.0,1.0,0.0,0.0,0.5066666666666667
0.05,0.7,6310,0.812,0.694688,A_lock,1.0,1.0,0.0,0.0,0.5533333333333333
0.05,0.7,6311,0.8446666666666667,0.7375902222222221,A_lock,1.0,2.0,0.0,0.0,0.5466666666666666
0.05,0.7,6312,0.243,0.632098,coexist,0.0,,0.0,0.0,0.5133333333333333
0.05,0.7,6313,0.2833333333333333,0.5938888888888889,coexist,0.0,,0.0,0.0,0.5666666666666667
0.05,0.7,6314,0.852,0.747808,A_lock,1.0,4.0,0.0,0.0,0.4866666666666667
0.05,0.7,6315,0.851,0.746402,A_lock,1.0,3.0,0.0,0.0,0.49333333333333335
0.05,0.7,6316,0.8633333333333333,0.7640222222222222,A_lock,1.0,1.0,0.0,0.0,0.4666666666666667
0.05,0.7,6317,0.8263333333333334,0.7129868888888888,A_lock,1.0,1.0,0.0,0.0,0.5466666666666666
0.05,0.7,6318,0.23966666666666667,0.6355468888888889,coexist,0.0,,0.0,0.0,0.5133333333333333
0.05,0.7,6319,0.8460000000000001,0.7394320000000001,A_lock,1.0,2.0,0.0,0.0,0.49333333333333335
0.05,0.7,6320,0.7886666666666666,0.6666568888888889,coexist,1.0,1.0,0.0,0.0,0.5533333333333333
0.05,0.7,6321,0.26066666666666666,0.6145608888888889,coexist,0.0,,0.0,0.0,0.54
0.05,0.7,6322,0.8173333333333334,0.701400888888889,A_lock,1.0,2.0,0.0,0.0,0.54
0.05,0.7,6323,0.8240000000000001,0.7099520000000001,A_lock,1.0,2.0,0.0,0.0,0.5733333333333334
0.05,0.7,6324,0.8826666666666667,0.7928675555555555,A_lock,1.0,1.0,0.0,0.0,0.46
0.05,0.7,6325,0.292,0.5865279999999999,coexist,0.0,,0.0,0.0,0.5866666666666667
0.05,0.7,6326,0.8386666666666667,0.7293902222222222,A_lock,1.0,2.0,0.0,0.0,0.4866666666666667
0.05,0.7,6327,0.7889999999999999,0.6670419999999999,coexist,1.0,3.0,0.0,0.0,0.54
0.05,0.7,6328,0.871,0.775282,A_lock,1.0,1.0,0.0,0.0,0.49333333333333335
0.05,0.7,6329,0.817,0.7009779999999999,A_lock,1.0,2.0,0.0,0.0,0.4866666666666667
0.05,0.7,6330,0.8679999999999999,0.7708479999999998,A_lock,1.0,1.0,0.0,0.0,0.41333333333333333
0.05,0.7,6331,0.8543333333333334,0.7511042222222224,A_lock,1.0,2.0,0.0,0.0,0.46
0.05,0.7,6332,0.804,0.6848320000000001,A_lock,1.0,7.0,0.0,0.0,0.54
0.05,0.7,6333,0.233,0.6425780000000001,coexist,0.0,1.0,0.0,0.0,0.48
0.05,0.7,6334,0.8613333333333333,0.7611235555555556,A_lock,1.0,1.0,0.0,0.0,0.44666666666666666
0.05,0.7,6335,0.8813333333333333,0.7908302222222221,A_lock,1.0,1.0,0.0,0.0,0.44666666666666666
0.05,0.7,6336,0.22566666666666663,0.6505175555555556,coexist,0.0,,0.0,0.0,0.44
0.05,0.7,6337,0.841,0.7325619999999999,A_lock,1.0,1.0,0.0,0.0,0.5933333333333334
0.05,0.7,6338,0.7983333333333333,0.6780055555555555,coexist,1.0,2.0,0.0,0.0,0.5
0.05,0.7,6339,0.8713333333333333,0.7757768888888887,A_lock,1.0,1.0,0.0,0.0,0.48
0.05,0.7,6340,0.8506666666666667,0.7459342222222223,A_lock,1.0,1.0,0.0,0.0,0.54
0.05,0.7,6341,0.802,0.6824080000000001,A_lock,1.0,2.0,0.0,0.0,0.52
0.05,0.7,6342,0.8596666666666666,0.758720222222222,A_lock,1.0,2.0,0.0,0.0,0.44666666666666666
0.05,0.7,6343,0.29133333333333333,0.5870835555555556,coexist,0.0,,0.0,0.0,0.58
0.05,0.7,6344,0.31666666666666665,0.5672222222222222,coexist,0.0,,0.0,0.0,0.5333333333333333
0.05,0.7,6345,0.3303333333333333,0.5575735555555555,coexist,0.0,,0.0,0.0,0.52
0.05,0.7,6346,0.8726666666666667,0.777760888888889,A_lock,1.0,2.0,0.0,0.0,0.46
0.05,0.7,6347,0.24066666666666664,0.6345075555555557,coexist,0.0,,0.0,0.0,0.47333333333333333
0.05,0.7,6348,0.8376666666666666,0.7280375555555554,A_lock,1.0,1.0,0.0,0.0,0.49333333333333335
0.05,0.7,6349,0.25266666666666665,0.6223475555555557,coexist,0.0,,0.0,0.0,0.49333333333333335
0.1,0.3,6300,0.8059999999999999,0.6872719999999999,A_lock,1.0,2.0,0.0,0.0,0.44
0.1,0.3,6301,0.7156666666666667,0.5930242222222222,coexist,1.0,7.0,0.0,0.0,0.5266666666666666
0.1,0.3,6302,0.7723333333333333,0.6483308888888888,coexist,1.0,8.0,0.0,0.0,0.46
0.1,0.3,6303,0.7403333333333333,0.6155202222222222,coexist,1.0,4.0,0.0,0.0,0.5466666666666666
0.1,0.3,6304,0.8116666666666666,0.6942722222222222,A_lock,1.0,4.0,0.0,0.0,0.36666666666666664
0.1,0.3,6305,0.7466666666666666,0.6216888888888887,coexist,1.0,9.0,0.0,0.0,0.5
0.1,0.3,6306,0.813,0.695938,A_lock,1.0,2.0,0.0,0.0,0.38666666666666666
0.1,0.3,6307,0.7563333333333333,0.6314135555555556,coexist,1.0,5.0,0.0,0.0,0.52
