u_A,merchant_A_presence,merchant_B_presence,merchant_A_only,merchant_B_only,merchant_multi,L_A,concentration,total_subsidy_spend,step,seed,experiment,multi_home_cost,rho,scenario_label,u0,m0,allow_multi_home,multi_home_share
0.5125,0.7400000000000001,0.7400000000000001,0.2,0.2,0.6,0.62625,0.25250000000000006,0.0,7,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.52,0.7500000000000001,0.6500000000000001,0.3,0.2,0.5,0.635,0.27000000000000013,0.0,8,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5625,0.7050000000000001,0.655,0.3,0.25,0.45,0.63375,0.26750000000000007,0.0,9,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5125,0.8200000000000001,0.8200000000000001,0.1,0.1,0.8,0.66625,0.3325,0.0,10,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.51,0.6500000000000001,0.7500000000000001,0.2,0.3,0.5,0.5800000000000001,0.16000000000000014,0.0,11,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.475,0.7550000000000001,0.6050000000000001,0.35,0.2,0.45,0.615,0.28000000000000014,0.0,12,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5575,0.7950000000000002,0.6450000000000002,0.3,0.15,0.55,0.67625,0.35250000000000015,0.0,13,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.57,0.6950000000000001,0.7450000000000002,0.2,0.25,0.55,0.6325000000000001,0.265,0.0,14,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.505,0.8350000000000002,0.6850000000000002,0.25,0.1,0.65,0.6700000000000002,0.3400000000000002,0.0,15,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5875,0.6950000000000001,0.7450000000000001,0.2,0.25,0.55,0.6412500000000001,0.2825000000000001,0.0,16,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5125,0.7350000000000001,0.7850000000000001,0.15,0.2,0.65,0.62375,0.24750000000000005,0.0,17,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5125,0.7500000000000001,0.6500000000000001,0.3,0.2,0.5,0.6312500000000001,0.26250000000000007,0.0,18,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.55,0.8200000000000001,0.8200000000000001,0.1,0.1,0.8,0.685,0.3700000000000001,0.0,19,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.52,0.7100000000000001,0.6100000000000001,0.35,0.25,0.4,0.615,0.2300000000000001,0.0,20,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5475,0.7400000000000001,0.7400000000000001,0.2,0.2,0.6,0.64375,0.2875000000000001,0.0,21,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.495,0.7950000000000002,0.6450000000000001,0.3,0.15,0.55,0.645,0.30000000000000016,0.0,22,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5375,0.7400000000000001,0.7400000000000001,0.2,0.2,0.6,0.63875,0.2775000000000001,0.0,23,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.525,0.7400000000000001,0.7400000000000001,0.2,0.2,0.6,0.6325000000000001,0.2650000000000001,0.0,24,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.46,0.6450000000000001,0.7950000000000002,0.15,0.3,0.55,0.5525000000000001,0.1850000000000001,0.0,25,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.415,0.7350000000000001,0.7850000000000001,0.15,0.2,0.65,0.5750000000000001,0.3200000000000001,0.0,26,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.465,0.7450000000000001,0.6950000000000001,0.25,0.2,0.55,0.6050000000000001,0.2800000000000001,0.0,27,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4875,0.7950000000000002,0.6450000000000001,0.3,0.15,0.55,0.6412500000000001,0.30750000000000016,0.0,28,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5375,0.7450000000000001,0.6950000000000001,0.25,0.2,0.55,0.6412500000000001,0.2825000000000001,0.0,29,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5575,0.7400000000000002,0.7400000000000001,0.2,0.2,0.6,0.6487500000000002,0.2975000000000002,0.0,30,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5025,0.7900000000000001,0.6900000000000002,0.25,0.15,0.6,0.64625,0.2925000000000001,0.0,31,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.555,0.5950000000000001,0.8450000000000001,0.1,0.35,0.55,0.5750000000000001,0.15000000000000013,0.0,32,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4675,0.7500000000000001,0.6500000000000001,0.3,0.2,0.5,0.6087500000000001,0.2825000000000001,0.0,33,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4975,0.5900000000000001,0.89,0.05,0.35,0.6,0.5437500000000001,0.09250000000000008,0.0,34,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4275,0.6900000000000002,0.7900000000000001,0.15,0.25,0.6,0.5587500000000001,0.2625000000000002,0.0,35,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4575,0.7850000000000001,0.7350000000000001,0.2,0.15,0.65,0.6212500000000001,0.3275000000000001,0.0,36,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.505,0.7400000000000001,0.7400000000000001,0.2,0.2,0.6,0.6225,0.2450000000000001,0.0,37,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4925,0.6400000000000001,0.8400000000000001,0.1,0.3,0.6,0.56625,0.14750000000000013,0.0,38,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4475,0.6450000000000001,0.7950000000000002,0.15,0.3,0.55,0.5462500000000001,0.19750000000000012,0.0,39,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4975,0.7400000000000001,0.7400000000000001,0.2,0.2,0.6,0.61875,0.2425000000000001,0.0,40,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4475,0.7350000000000001,0.7850000000000001,0.15,0.2,0.65,0.59125,0.2875000000000001,0.0,41,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4625,0.5900000000000001,0.8900000000000002,0.05,0.35,0.6,0.5262500000000001,0.12750000000000006,0.0,42,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.405,0.8300000000000001,0.7300000000000002,0.2,0.1,0.7,0.6175,0.42500000000000004,0.0,43,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.545,0.6400000000000001,0.8400000000000001,0.1,0.3,0.6,0.5925,0.18500000000000016,0.0,44,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.47,0.5050000000000001,0.8550000000000001,0.1,0.45,0.45,0.48750000000000004,0.03500000000000014,0.0,45,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.3775,0.6500000000000001,0.7500000000000001,0.2,0.3,0.5,0.51375,0.27250000000000013,0.0,46,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.465,0.7000000000000001,0.7000000000000001,0.25,0.25,0.5,0.5825,0.23500000000000004,0.0,47,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4775,0.6850000000000002,0.8350000000000002,0.1,0.25,0.65,0.58125,0.20750000000000018,0.0,48,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4375,0.7300000000000002,0.8300000000000001,0.1,0.2,0.7,0.5837500000000001,0.2925000000000002,0.0,49,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.43,0.8400000000000002,0.6400000000000001,0.3,0.1,0.6,0.6350000000000001,0.4100000000000002,0.0,50,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.57,0.6600000000000001,0.66,0.3,0.3,0.4,0.615,0.2300000000000001,0.0,51,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4925,0.6800000000000002,0.8800000000000001,0.05,0.25,0.7,0.58625,0.18750000000000017,0.0,52,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4525,0.7550000000000001,0.6050000000000001,0.35,0.2,0.45,0.60375,0.3025000000000001,0.0,53,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.6025,0.7050000000000002,0.655,0.3,0.25,0.45,0.65375,0.3075000000000002,0.0,54,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.495,0.8250000000000002,0.7750000000000001,0.15,0.1,0.75,0.6600000000000001,0.3300000000000002,0.0,55,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.495,0.7500000000000001,0.6500000000000001,0.3,0.2,0.5,0.6225,0.2550000000000001,0.0,56,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.535,0.8350000000000002,0.6850000000000002,0.25,0.1,0.65,0.685,0.3700000000000002,0.0,57,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5475,0.7800000000000001,0.7800000000000001,0.15,0.15,0.7,0.6637500000000001,0.3275000000000001,0.0,58,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5325,0.8400000000000001,0.6400000000000001,0.3,0.1,0.6,0.68625,0.37250000000000005,0.0,59,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.57,0.8300000000000001,0.7300000000000002,0.2,0.1,0.7,0.7,0.4,0.0,60,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5325,0.6600000000000001,0.66,0.3,0.3,0.4,0.5962500000000001,0.19250000000000012,0.0,61,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4825,0.555,0.805,0.15,0.4,0.45,0.51875,0.07250000000000006,0.0,62,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4225,0.6900000000000002,0.7900000000000001,0.15,0.25,0.6,0.5562500000000001,0.2675000000000002,0.0,63,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.44,0.6400000000000001,0.8400000000000002,0.1,0.3,0.6,0.54,0.20000000000000012,0.0,64,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.445,0.7850000000000001,0.7350000000000001,0.2,0.15,0.65,0.6150000000000001,0.34000000000000014,0.0,65,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.495,0.6500000000000001,0.7500000000000001,0.2,0.3,0.5,0.5725,0.15500000000000014,0.0,66,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4425,0.8900000000000002,0.5900000000000001,0.35,0.05,0.6,0.6662500000000001,0.44750000000000023,0.0,67,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5475,0.5050000000000001,0.8550000000000001,0.1,0.45,0.45,0.5262500000000001,0.0525000000000001,0.0,68,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4125,0.6800000000000002,0.8800000000000001,0.05,0.25,0.7,0.5462500000000001,0.2675000000000002,0.0,69,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.41,0.8150000000000002,0.865,0.05,0.1,0.85,0.6125,0.4050000000000002,0.0,70,5714,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.8,0.8,0.2,0.8,0.2,0.0,0.8,0.6000000000000001,0.0,0,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.7525,0.8600000000000001,0.4600000000000001,0.5,0.1,0.4,0.80625,0.6125,0.0,1,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.6925,0.7850000000000001,0.7350000000000001,0.2,0.15,0.65,0.73875,0.47750000000000015,0.0,2,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5925,0.7450000000000001,0.6950000000000001,0.25,0.2,0.55,0.6687500000000001,0.33750000000000013,0.0,3,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5325,0.8400000000000001,0.6400000000000001,0.3,0.1,0.6,0.68625,0.37250000000000005,0.0,4,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.585,0.8300000000000001,0.7300000000000002,0.2,0.1,0.7,0.7075,0.41500000000000004,0.0,5,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.535,0.7850000000000001,0.7350000000000001,0.2,0.15,0.65,0.6600000000000001,0.3200000000000002,0.0,6,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.525,0.5950000000000001,0.8450000000000001,0.1,0.35,0.55,0.56,0.1200000000000001,0.0,7,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4225,0.8350000000000002,0.6850000000000002,0.25,0.1,0.65,0.6287500000000001,0.4125000000000002,0.0,8,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5525,0.7750000000000001,0.8250000000000002,0.1,0.15,0.75,0.6637500000000001,0.3275000000000001,0.0,9,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.475,0.7300000000000002,0.8300000000000001,0.1,0.2,0.7,0.6025,0.2550000000000002,0.0,10,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4525,0.6850000000000002,0.8350000000000002,0.1,0.25,0.65,0.5687500000000001,0.23250000000000015,0.0,11,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.395,0.8350000000000002,0.6850000000000002,0.25,0.1,0.65,0.6150000000000001,0.44000000000000017,0.0,12,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5625,0.7000000000000001,0.7000000000000001,0.25,0.25,0.5,0.6312500000000001,0.26250000000000007,0.0,13,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5075,0.6400000000000001,0.8400000000000002,0.1,0.3,0.6,0.57375,0.14750000000000008,0.0,14,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4475,0.7400000000000001,0.7400000000000001,0.2,0.2,0.6,0.59375,0.2925000000000001,0.0,15,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4825,0.515,0.7650000000000001,0.2,0.45,0.35,0.49875,0.03250000000000003,0.0,16,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.435,0.515,0.765,0.2,0.45,0.35,0.475,0.08000000000000002,0.0,17,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.405,0.6950000000000001,0.7450000000000001,0.2,0.25,0.55,0.55,0.29000000000000004,0.0,18,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4325,0.7700000000000002,0.8700000000000001,0.05,0.15,0.8,0.6012500000000001,0.33750000000000024,0.0,19,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.43,0.7800000000000001,0.7800000000000001,0.15,0.15,0.7,0.6050000000000001,0.35000000000000014,0.0,20,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5175,0.7400000000000001,0.7400000000000001,0.2,0.2,0.6,0.62875,0.25750000000000006,0.0,21,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.465,0.7850000000000001,0.7350000000000001,0.2,0.15,0.65,0.6250000000000001,0.3200000000000001,0.0,22,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4975,0.7800000000000001,0.7800000000000001,0.15,0.15,0.7,0.63875,0.28250000000000014,0.0,23,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5525,0.7850000000000001,0.7350000000000001,0.2,0.15,0.65,0.6687500000000001,0.33750000000000013,0.0,24,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.49,0.7900000000000001,0.6900000000000002,0.25,0.15,0.6,0.6400000000000001,0.30000000000000016,0.0,25,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5425,0.6850000000000002,0.8350000000000002,0.1,0.25,0.65,0.61375,0.22750000000000015,0.0,26,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.51,0.6900000000000002,0.7900000000000001,0.15,0.25,0.6,0.6000000000000001,0.20000000000000018,0.0,27,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.47,0.9200000000000002,0.7200000000000002,0.2,0.0,0.8,0.6950000000000001,0.4500000000000002,0.0,28,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5475,0.8650000000000002,0.8150000000000002,0.1,0.05,0.85,0.70625,0.4125000000000002,0.0,29,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4825,0.7800000000000001,0.7800000000000001,0.15,0.15,0.7,0.6312500000000001,0.29750000000000015,0.0,30,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.485,0.7350000000000001,0.7850000000000001,0.15,0.2,0.65,0.6100000000000001,0.2500000000000001,0.0,31,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.47,0.875,0.7250000000000002,0.2,0.05,0.75,0.6725,0.405,0.0,32,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.545,0.7450000000000001,0.6950000000000001,0.25,0.2,0.55,0.645,0.29000000000000015,0.0,33,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.515,0.7950000000000002,0.6450000000000001,0.3,0.15,0.55,0.655,0.31000000000000016,0.0,34,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.545,0.7150000000000001,0.5650000000000001,0.4,0.25,0.35,0.6300000000000001,0.2600000000000001,0.0,35,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.55,0.6700000000000002,0.5700000000000001,0.4,0.3,0.3,0.6100000000000001,0.2200000000000002,0.0,36,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.51,0.8300000000000001,0.7300000000000002,0.2,0.1,0.7,0.67,0.3400000000000001,0.0,37,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5325,0.8,0.6000000000000001,0.35,0.15,0.5,0.66625,0.3325,0.0,38,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.53,0.7000000000000001,0.7000000000000001,0.25,0.25,0.5,0.615,0.2300000000000001,0.0,39,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.51,0.6200000000000001,0.6200000000000001,0.35,0.35,0.3,0.5650000000000001,0.13000000000000012,0.0,40,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.51,0.885,0.6350000000000001,0.3,0.05,0.65,0.6975,0.395,0.0,41,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.6075,0.7200000000000001,0.52,0.45,0.25,0.3,0.6637500000000001,0.3275000000000001,0.0,42,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.58,0.555,0.805,0.15,0.4,0.45,0.5675,0.135,0.0,43,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.435,0.7900000000000001,0.6900000000000002,0.25,0.15,0.6,0.6125,0.35500000000000015,0.0,44,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5075,0.655,0.7050000000000001,0.25,0.3,0.45,0.58125,0.16249999999999998,0.0,45,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4475,0.5950000000000001,0.845,0.1,0.35,0.55,0.52125,0.14750000000000008,0.0,46,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.3625,0.6900000000000002,0.7900000000000001,0.15,0.25,0.6,0.5262500000000001,0.3275000000000002,0.0,47,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.42,0.7050000000000001,0.655,0.3,0.25,0.45,0.5625,0.2850000000000001,0.0,48,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.465,0.7300000000000002,0.8300000000000001,0.1,0.2,0.7,0.5975000000000001,0.2650000000000002,0.0,49,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4525,0.6500000000000001,0.7500000000000001,0.2,0.3,0.5,0.55125,0.19750000000000012,0.0,50,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.48,0.8300000000000001,0.7300000000000002,0.2,0.1,0.7,0.655,0.3500000000000001,0.0,51,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5225,0.845,0.5950000000000001,0.35,0.1,0.55,0.68375,0.36749999999999994,0.0,52,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5325,0.845,0.5950000000000001,0.35,0.1,0.55,0.68875,0.37749999999999995,0.0,53,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.58,0.6950000000000002,0.7450000000000001,0.2,0.25,0.55,0.6375000000000001,0.27500000000000013,0.0,54,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5175,0.5950000000000001,0.845,0.1,0.35,0.55,0.55625,0.11250000000000004,0.0,55,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4425,0.6800000000000002,0.8800000000000001,0.05,0.25,0.7,0.56125,0.23750000000000016,0.0,56,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4,0.6050000000000001,0.7550000000000001,0.2,0.35,0.45,0.5025000000000001,0.20500000000000007,0.0,57,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.47,0.6450000000000001,0.7950000000000002,0.15,0.3,0.55,0.5575000000000001,0.17500000000000016,0.0,58,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4925,0.7350000000000001,0.7850000000000001,0.15,0.2,0.65,0.61375,0.2425000000000001,0.0,59,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.485,0.6400000000000001,0.8400000000000001,0.1,0.3,0.6,0.5625,0.15500000000000014,0.0,60,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.435,0.6500000000000001,0.7500000000000002,0.2,0.3,0.5,0.5425000000000001,0.21500000000000014,0.0,61,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.4775,0.8350000000000002,0.6850000000000002,0.25,0.1,0.65,0.6562500000000001,0.3575000000000002,0.0,62,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.53,0.6950000000000001,0.7450000000000001,0.2,0.25,0.55,0.6125,0.2250000000000001,0.0,63,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.555,0.7050000000000001,0.655,0.3,0.25,0.45,0.6300000000000001,0.2600000000000001,0.0,64,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.53,0.7900000000000001,0.6900000000000002,0.25,0.15,0.6,0.6600000000000001,0.3200000000000002,0.0,65,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.56,0.7550000000000001,0.6050000000000001,0.35,0.2,0.45,0.6575000000000001,0.31500000000000017,0.0,66,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.565,0.845,0.5950000000000001,0.35,0.1,0.55,0.705,0.4099999999999999,0.0,67,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5975,0.7400000000000001,0.7400000000000001,0.2,0.2,0.6,0.6687500000000001,0.33750000000000013,0.0,68,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.505,0.8300000000000001,0.7300000000000002,0.2,0.1,0.7,0.6675,0.3350000000000001,0.0,69,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5175,0.7850000000000001,0.7350000000000001,0.2,0.15,0.65,0.6512500000000001,0.3025000000000001,0.0,70,5715,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.8,0.8,0.2,0.8,0.2,0.0,0.8,0.6000000000000001,0.0,0,5716,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.7575,0.7950000000000002,0.6450000000000001,0.3,0.15,0.55,0.7762500000000001,0.5525000000000001,0.0,1,5716,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5875,0.665,0.615,0.35,0.3,0.35,0.62625,0.25250000000000006,0.0,2,5716,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.5275,0.7850000000000003,0.7350000000000001,0.2,0.15,0.65,0.6562500000000001,0.3125000000000002,0.0,3,5716,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
0.505,0.555,0.805,0.15,0.4,0.45,0.53,0.06000000000000005,0.0,4,5716,D_multi_home_paths,0.0,0.9,低成本-高贡献,0.8,0.8,True,1.0
